TransactionID,AccountID,RecipientAccountID,DeviceID,MerchantID,Split,CustomerAge,TransactionAmount,AccountBalance,TransactionDuration,LoginAttempts,AmountToBalanceRatio,LogTransactionAmount,BalanceAfterTransaction,HoursSincePreviousTransaction,TransactionHour,TransactionDayOfWeek,IsWeekend,IsNightTransaction,IsHighBalanceCashout,IsFastTransaction,IsManyLoginAttempts,ThreatIntelFlagInt,TransactionAmountZScore,RecipientUniqueSendersTotal,RecipientTransactionCountTotal,DeviceUniqueAccountsTotal,IPUniqueAccountsTotal,MerchantTransactionCountTotal,AccountTxCount24h,AccountAmountSum24h,AccountTxCount7d,RecipientUniqueSenders7d,RecipientTxCount7d,DeviceUniqueAccounts7d,IPUniqueAccounts7d,RuleRiskScore,IsFraud,FraudType,AnalystStatus,FraudScore_Probability_Seed,TransactionType_Credit,TransactionType_Debit,Channel_ATM,Channel_Branch,Channel_Online,CustomerOccupation_Doctor,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,Location_Ambon,Location_Balikpapan,Location_Banda Aceh,Location_Bandar Lampung,Location_Bandung,Location_Banjarmasin,Location_Batam,Location_Bekasi,Location_Bengkulu,Location_Bogor,Location_Denpasar,Location_Depok,Location_Jakarta Barat,Location_Jakarta Pusat,Location_Jakarta Selatan,Location_Jakarta Timur,Location_Jakarta Utara,Location_Jambi,Location_Jayapura,Location_Kendari,Location_Kupang,Location_Makassar,Location_Malang,Location_Manado,Location_Mataram,Location_Medan,Location_Padang,Location_Palangka Raya,Location_Palembang,Location_Palu,Location_Pekanbaru,Location_Pontianak,Location_Samarinda,Location_Semarang,Location_Solo,Location_Sorong,Location_Surabaya,Location_Surakarta,Location_Tangerang,Location_Tangerang Selatan,Location_Yogyakarta,Province_Aceh,Province_Bali,Province_Banten,Province_Bengkulu,Province_DI Yogyakarta,Province_DKI Jakarta,Province_Jambi,Province_Jawa Barat,Province_Jawa Tengah,Province_Jawa Timur,Province_Kalimantan Barat,Province_Kalimantan Selatan,Province_Kalimantan Tengah,Province_Kalimantan Timur,Province_Kepulauan Riau,Province_Lampung,Province_Maluku,Province_Nusa Tenggara Barat,Province_Nusa Tenggara Timur,Province_Papua,Province_Papua Barat Daya,Province_Riau,Province_Sulawesi Selatan,Province_Sulawesi Tengah,Province_Sulawesi Tenggara,Province_Sulawesi Utara,Province_Sumatera Barat,Province_Sumatera Selatan,Province_Sumatera Utara,FraudClassTarget,Split_BiasAware
TX001392,AC00462,REC-0225,D000416,M061,train,63.0,17.67,1048.18,91.0,1.0,0.0168577916006792,2.9269179575536315,1030.51,11894.342777777778,8,0,0,0,0,0,0,0,-0.9597697061024492,8,9,4,5,24,4.0,437.12,4.0,6.0,6.0,3.0,3.0,10.0,0,,Auto-Approved,0.1319,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,train
TX001393,AC00481,REC-0225,D000121,M008,train,32.0,5.29,12896.68,132.0,1.0,0.0004101830858794,1.8389610707123487,12891.39,14437.778888888888,8,0,0,0,0,0,0,1,-1.002341761624734,8,9,1,7,21,2.0,353.09000000000003,2.0,6.0,7.0,0.0,4.0,40.0,0,,Auto-Approved,0.3214,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,train
TX001394,AC00166,REC-0269,D000404,M031,train,43.0,401.37,8208.54,251.0,1.0,0.0488966369171618,5.997372063322444,7807.170000000001,9903.889444444443,8,0,0,0,0,0,0,0,0.3596889129525262,9,9,2,8,19,5.0,1006.09,5.0,8.0,8.0,0.0,7.0,10.0,0,,Auto-Approved,0.1066,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,train
TX001395,AC00438,REC-0268,D000069,M044,train,38.0,145.4,5244.49,24.0,1.0,0.0277243354453912,4.986342601527212,5099.09,11678.270555555557,8,0,0,0,0,0,0,0,-0.5205347584561318,4,4,5,5,22,4.0,436.41,4.0,3.0,3.0,3.0,2.0,20.0,0,,Auto-Approved,0.1282,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,train
TX001396,AC_UNK_008,REC-0082,D000377,M031,train,37.0,556.34,11935.14,46.0,1.0,0.0466136132462627,6.323175466627484,11378.8,9159.547222222222,8,0,0,0,0,0,0,0,0.8925961378546623,8,8,6,5,19,0.0,0.0,0.0,1.0,1.0,2.0,1.0,20.0,0,,Auto-Approved,0.2216,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,train
TX001397,AC00041,REC-0187,D000353,M094,train,24.0,34.31,1484.76,251.0,1.0,0.0231081117487001,3.564166209940295,1450.45,13335.266111111112,8,0,0,0,0,0,0,0,-0.9025484618463252,5,5,6,4,27,6.0,909.98,6.0,3.0,3.0,5.0,3.0,20.0,0,,Auto-Approved,0.1901,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,train
TX001398,AC00141,REC-0191,D000451,M058,train,23.0,780.59,6513.34,145.0,1.0,0.1198448108036737,6.661330306378558,5732.75,11870.136944444444,8,0,0,0,0,0,0,0,1.6637418124000838,5,5,9,3,27,0.0,0.0,0.0,1.0,1.0,3.0,1.0,20.0,0,,Auto-Approved,0.1704,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,train
TX001399,AC00410,REC-0145,D000626,M012,train,35.0,282.65,13801.15,161.0,1.0,0.0204801773765229,5.647741083772576,13518.5,14558.4375,8,0,0,0,0,0,0,0,-0.0485626566440511,7,7,7,5,21,2.0,420.48,2.0,3.0,3.0,3.0,2.0,20.0,0,,Auto-Approved,0.1894,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,train
TX001400,AC00362,REC-0199,D000657,M059,train,68.0,305.27,12958.65,147.0,1.0,0.0235572378295578,5.7244670658490335,12653.38,9687.73138888889,8,0,0,0,0,0,0,1,0.0292224722666174,6,6,4,5,27,8.0,1822.5,8.0,1.0,1.0,2.0,2.0,40.0,0,,Auto-Approved,0.2998,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,test
TX001401,AC00315,REC-0210,D000696,M033,train,32.0,185.81,9588.71,116.0,1.0,0.0193779976660051,5.23009205755247,9402.9,9855.669166666668,8,0,0,0,0,0,0,0,-0.3815737920865421,7,7,2,5,27,2.0,287.57,2.0,4.0,4.0,1.0,2.0,10.0,0,,Auto-Approved,0.1246,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,train
TX001402,AC00092,REC-0174,D000317,M042,validation,49.0,66.01,3475.99,179.0,1.0,0.0189902732746642,4.20484186198508,3409.98,9469.45722222222,8,0,0,0,0,0,0,0,-0.7935392405170506,11,11,5,3,29,0.0,0.0,0.0,1.0,1.0,1.0,0.0,30.0,0,,Auto-Approved,0.2469,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,validation
TX001403,AC00133,REC-0027,D000442,M002,train,29.0,447.95,7544.4,75.0,1.0,0.0593751656858066,6.106911522966818,7096.45,15902.69,8,0,0,0,0,0,0,0,0.5198671315492964,12,12,5,6,30,4.0,455.27,4.0,8.0,8.0,3.0,5.0,30.0,0,,Auto-Approved,0.2499,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,test
TX001404,AC00069,REC-0172,D000674,M079,train,19.0,279.3,1193.61,48.0,1.0,0.2339960288536457,5.635860458170742,914.31,12014.655,8,0,0,0,0,0,0,0,-0.0600825585826336,5,5,7,7,15,1.0,82.01,1.0,1.0,1.0,0.0,0.0,20.0,0,,Auto-Approved,0.1627,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,train
TX001405,AC00498,REC-0034,D000537,M096,train,33.0,211.36,12063.77,27.0,1.0,0.0175202279221172,5.358282947715471,11852.41,13095.699166666667,8,0,0,0,0,0,0,0,-0.2937130474504862,6,6,3,7,28,2.0,885.0500000000001,2.0,1.0,1.0,0.0,1.0,20.0,0,,Auto-Approved,0.1605,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,train
TX001406,AC00006,REC-0169,D000044,M009,validation,27.0,611.15,892.83,121.0,1.0,0.6845088090677957,6.416977350519924,281.68000000000006,10814.948055555556,8,0,0,0,0,0,0,0,1.0810754886766667,9,9,6,5,29,2.0,248.01,2.0,4.0,4.0,3.0,4.0,20.0,0,,Cleared,0.1924,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,train
TX001407,AC00104,REC-0049,D000122,M058,train,54.0,275.2,1230.12,81.0,1.0,0.2237180112509348,5.621125240975192,954.9199999999998,10502.936666666666,8,0,0,0,0,0,0,0,-0.0741815430447797,5,5,4,3,27,0.0,0.0,0.0,3.0,3.0,2.0,0.0,10.0,0,,Auto-Approved,0.1014,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Legitimate,test
TX001408,AC00311,REC-0286,D000018,M016,test,18.0,427.79,1479.67,189.0,1.0,0.2891117614062595,6.060967288589134,1051.88,14918.436666666666,8,0,0,0,0,0,0,0,0.4505413933159155,11,11,3,5,22,2.0,75.06,2.0,5.0,5.0,1.0,0.0,20.0,0,,Cleared,0.1913,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Legitimate,test
TX001409,AC00144,REC-0198,D000501,M009,train,54.0,469.13,1265.28,139.0,1.0,0.3707716868993424,6.153009252203234,796.15,14918.413333333334,8,0,0,0,0,0,0,0,0.5927004220147236,8,8,7,5,29,4.0,1120.37,4.0,1.0,1.0,3.0,0.0,20.0,0,,Cleared,0.1748,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,validation
TX001410,AC00157,REC-0146,D000076,M074,test,76.0,102.81,3228.87,47.0,1.0,0.0318408607345603,4.642562305205154,3126.06,8055.751944444444,8,0,0,0,0,0,0,1,-0.6669922580275455,8,8,4,4,27,2.0,365.33,2.0,5.0,5.0,2.0,0.0,40.0,0,,Auto-Approved,0.3478,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,train
TX001411,AC00171,REC-0130,D000255,M099,train,19.0,22.61,1111.67,145.0,1.0,0.0203387695988917,3.1616703510974213,1089.0600000000002,7646.178611111111,8,0,0,0,0,0,0,1,-0.9427821492139123,6,6,6,5,26,1.0,577.73,1.0,1.0,1.0,0.0,0.0,50.0,0,,Auto-Approved,0.4045,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,validation
TX001412,AC00374,REC-0077,D000649,M100,test,56.0,68.28,3213.16,293.0,1.0,0.0212501089270375,4.23815626425418,3144.88,12349.238888888887,8,0,0,0,0,0,0,0,-0.785733217412399,8,8,7,4,30,1.0,51.2,1.0,1.0,1.0,2.0,0.0,20.0,0,,Auto-Approved,0.2307,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,train
TX001413,AC00219,REC-0171,D000470,M067,validation,63.0,33.65,12719.93,146.0,1.0,0.0026454548098928,3.5452977256359124,12686.28,9902.8225,8,0,0,0,0,0,0,0,-0.9048180544670612,11,11,4,11,25,1.0,68.68,1.0,2.0,2.0,0.0,2.0,20.0,0,,Auto-Approved,0.1358,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Legitimate,train
TX001414,AC00405,REC-0042,D000280,M014,train,63.0,362.68,2040.77,137.0,1.0,0.1777172341812159,5.896274360104233,1678.09,15782.069722222222,8,0,0,0,0,0,0,0,0.2266426425036416,15,15,7,5,33,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,0,,Cleared,0.2865,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Legitimate,validation
TX001415,AC00075,REC-0299,D000128,M090,test,20.0,73.23,1309.85,172.0,1.0,0.0559071649425506,4.307168381129456,1236.62,11991.515277777778,8,0,0,0,0,0,0,0,-0.7687112727568813,10,10,6,2,24,4.0,1018.64,4.0,9.0,9.0,5.0,1.0,30.0,0,,Auto-Approved,0.2892,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,train
TX001416,AC00136,REC-0073,D000380,M060,train,25.0,654.49,164.61,104.0,1.0,3.976003887977644,6.485383047557258,-489.88,8391.6175,8,0,0,0,1,0,0,0,1.2301120707716438,5,5,6,4,31,4.0,2292.45,4.0,2.0,2.0,2.0,1.0,55.0,0,,Auto-Approved,0.4337,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,train
TX001417,AC00056,REC-0180,D000189,M094,validation,49.0,18.56,4230.37,161.0,1.0,0.0043873230946702,2.9734866646066718,4211.81,13431.055277777778,8,0,0,0,0,0,0,1,-0.9567091948411542,8,8,2,7,27,1.0,142.55,1.0,1.0,1.0,1.0,1.0,40.0,0,,Auto-Approved,0.3907,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,validation
TX001418,AC00368,REC-0159,D000379,M075,train,27.0,389.05,761.0,41.0,1.0,0.5112352168199737,5.966274936034322,371.95,16022.605555555556,8,0,0,0,0,0,0,0,0.3173231840321267,11,11,4,5,19,3.0,754.95,3.0,6.0,6.0,3.0,4.0,20.0,0,,Auto-Approved,0.1999,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,train
TX001419,AC00261,REC-0201,D000011,M076,train,67.0,7.38,2923.83,112.0,1.0,0.0025240865577,2.1258479144939915,2916.45,14391.375833333334,8,0,0,0,0,0,0,0,-0.9951547183257377,1,1,1,5,21,5.0,1030.42,5.0,0.0,0.0,0.0,2.0,0.0,0,,Cleared,0.0393,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,test
TX001420,AC00090,REC-0067,D000122,M008,train,45.0,109.48,7372.47,93.0,1.0,0.0148498400129129,4.704834509101037,7262.990000000001,11918.484444444444,8,0,0,0,0,0,0,0,-0.6440556174513226,8,8,4,4,21,1.0,81.51,1.0,1.0,1.0,0.0,0.0,10.0,0,,Cleared,0.0957,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Legitimate,train
TX001421,AC00297,REC-0044,D000509,M047,test,39.0,66.91,871.1,85.0,1.0,0.0768109287108253,4.2181832991257,804.19,15445.38388888889,8,0,0,0,0,0,0,0,-0.7904443414887746,10,11,2,5,28,7.0,1731.38,7.0,5.0,6.0,0.0,3.0,20.0,0,,Auto-Approved,0.1696,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,train
TX001422,AC00144,REC-0159,D000211,M040,test,45.0,335.48,3023.16,155.0,1.0,0.1109699784331626,5.81853871195439,2687.68,14704.0075,8,0,0,0,0,0,0,0,0.1331079163157466,11,11,7,5,26,1.0,518.85,1.0,1.0,1.0,0.0,1.0,30.0,0,,Cleared,0.2498,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,train
TX001423,AC00207,REC-0287,D000572,M026,train,19.0,38.14,1119.21,174.0,1.0,0.0340776083130065,3.66714496196793,1081.07,7479.310833333333,8,0,0,0,0,0,0,0,-0.8893779470926622,8,8,2,3,46,1.0,220.68,1.0,3.0,3.0,1.0,2.0,10.0,0,,Auto-Approved,0.1048,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,test
TX001424,AC00443,REC-0193,D000474,M090,test,60.0,1076.98,11833.73,173.0,1.0,0.0910093436304529,6.98284419842114,10756.75,7669.952222222222,8,0,0,0,0,0,0,0,2.6829608379453123,8,8,4,11,24,2.0,823.6399999999999,2.0,2.0,2.0,2.0,10.0,25.0,0,,Auto-Approved,0.25,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,train
TX001425,AC00179,REC-0169,D000072,M004,validation,68.0,360.02,6400.59,68.0,1.0,0.0562479396430641,5.888933358460315,6040.57,15207.663055555557,8,0,0,0,0,0,0,0,0.2174954964867371,9,9,5,11,31,0.0,0.0,0.0,3.0,3.0,1.0,7.0,20.0,0,,Auto-Approved,0.1795,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,validation
TX001426,AC00175,REC-0066,D000605,M086,train,63.0,567.71,13884.24,80.0,1.0,0.0408888063012451,6.343370638121583,13316.53,15277.521388888888,8,0,0,0,0,0,0,0,0.9316950289118816,7,8,3,6,21,6.0,1568.83,6.0,3.0,3.0,2.0,5.0,10.0,0,,Auto-Approved,0.0722,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,train
TX001427,AC00386,REC-0270,D000626,M078,train,19.0,218.19,620.83,185.0,1.0,0.3514488668395534,5.3899389335952606,402.64,12735.682222222222,8,0,0,0,0,0,0,0,-0.27022620260257,9,9,7,4,25,5.0,607.72,5.0,7.0,7.0,7.0,1.0,20.0,0,,Auto-Approved,0.1956,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,validation
TX001428,AC00067,REC-0048,D000381,M014,train,19.0,209.99,1938.01,40.0,1.0,0.1083534140690708,5.3518107389880365,1728.02,10166.871666666666,8,0,0,0,0,0,0,0,-0.2984241715268619,10,10,4,6,33,5.0,2994.11,5.0,9.0,9.0,3.0,4.0,20.0,0,,Auto-Approved,0.198,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Legitimate,train
TX001429,AC00369,REC-0217,D000320,M008,train,19.0,11.02,964.79,280.0,1.0,0.0114221747737849,2.4865719291070616,953.77,8559.5675,8,0,0,0,0,0,0,0,-0.9826375711447104,10,10,6,4,21,0.0,0.0,0.0,1.0,1.0,1.0,0.0,30.0,0,,Auto-Approved,0.2714,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,validation
TX001430,AC00257,REC-0261,D000627,M012,test,56.0,83.43,1870.16,109.0,1.0,0.0446111562647046,4.435922788681409,1786.73,12567.714444444444,8,0,0,0,0,0,0,0,-0.7336357504364207,9,9,6,5,21,9.0,3242.97,9.0,6.0,6.0,3.0,4.0,20.0,0,,Auto-Approved,0.1936,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Legitimate,train
