TransactionID,AccountID,RecipientAccountID,DeviceID,MerchantID,Split,Split_BiasAware,IsFraud,CustomerAge,TransactionAmount,AccountBalance,TransactionDuration,LoginAttempts,AmountToBalanceRatio,LogTransactionAmount,BalanceAfterTransaction,HoursSincePreviousTransaction,TransactionHour,TransactionDayOfWeek,IsWeekend,IsNightTransaction,ThreatIntelFlagInt,TransactionAmountZScore,RecipientUniqueSendersTotal,RecipientTransactionCountTotal,DeviceUniqueAccountsTotal,IPUniqueAccountsTotal,MerchantTransactionCountTotal,AccountTxCount24h,AccountAmountSum24h,AccountTxCount7d,RecipientUniqueSenders7d,RecipientTxCount7d,DeviceUniqueAccounts7d,IPUniqueAccounts7d,TransactionType_Credit,TransactionType_Debit,Channel_ATM,Channel_Branch,Channel_Online,CustomerOccupation_Doctor,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,Location_Ambon,Location_Balikpapan,Location_Banda Aceh,Location_Bandar Lampung,Location_Bandung,Location_Banjarmasin,Location_Batam,Location_Bekasi,Location_Bengkulu,Location_Bogor,Location_Denpasar,Location_Depok,Location_Jakarta Barat,Location_Jakarta Pusat,Location_Jakarta Selatan,Location_Jakarta Timur,Location_Jakarta Utara,Location_Jambi,Location_Jayapura,Location_Kendari,Location_Kupang,Location_Makassar,Location_Malang,Location_Manado,Location_Mataram,Location_Medan,Location_Padang,Location_Palangka Raya,Location_Palembang,Location_Palu,Location_Pekanbaru,Location_Pontianak,Location_Samarinda,Location_Semarang,Location_Solo,Location_Sorong,Location_Surabaya,Location_Surakarta,Location_Tangerang,Location_Tangerang Selatan,Location_Yogyakarta,Province_Aceh,Province_Bali,Province_Banten,Province_Bengkulu,Province_DI Yogyakarta,Province_DKI Jakarta,Province_Jambi,Province_Jawa Barat,Province_Jawa Tengah,Province_Jawa Timur,Province_Kalimantan Barat,Province_Kalimantan Selatan,Province_Kalimantan Tengah,Province_Kalimantan Timur,Province_Kepulauan Riau,Province_Lampung,Province_Maluku,Province_Nusa Tenggara Barat,Province_Nusa Tenggara Timur,Province_Papua,Province_Papua Barat Daya,Province_Riau,Province_Sulawesi Selatan,Province_Sulawesi Tengah,Province_Sulawesi Tenggara,Province_Sulawesi Utara,Province_Sumatera Barat,Province_Sumatera Selatan,Province_Sumatera Utara,IsAugmented,AugmentationSource
TX001797-AUG4,AC00146-AUG4,REC-RING004-AUG4,D000485-AUG4,M004-AUG4,train,train,1,29.579545616252517,1151.0817089682462,13661.93129023312,251.77336496250152,1.0177053932176656,0.08111292372191162,7.071757905200875,12387.842360455958,10113.28195703016,8.139225780777089,0.028764141415164382,0.011048648506292995,0.0,1.0185807178417323,2.918988797634681,8.006785465491026,7.998749856486321,6.0641558233354775,3.9638519581127487,31.075733378646483,1.0656861322849902,27.13859777830406,0.9365736783092417,0.04972639789552871,0.021094359787371106,0.0,0.03019132484832167,0.017466252078492894,1.002212226275442,0.9887425912989101,0.0,0.0070294532877545664,0.9988395809511668,0.020475080555332457,0.0,0.0,0.0020730946659182586,0.0,0.0,0.0004175778789075362,0.0,0.0,0.00036606369255632015,0.010946699189028289,0.0032370906497800017,0.0,0.026182327995860673,0.0,0.0,0.0013300678690898247,0.001920154456084464,0.0037847052305990205,0.011007117817738752,0.015953990256561145,0.018031922783322146,0.0037408670672732063,0.0009804115793337705,0.002134586631944321,0.007344059558448692,0.058153580492372264,0.004109370285852654,0.03343106246548521,0.0,0.0,0.017049100421294563,0.010426813390355777,0.004589026622796286,0.0,0.0,0.0,0.005740101072929268,0.0022035550381142134,0.0,0.0,0.018194096365989017,0.9895774787221375,0.0,0.002636437051641312,0.01624963202750423,1.007837851836144,0.0032237105156049835,0.0,0.011174166589097544,0.0,0.0,0.00037553878235395215,0.004107698716336459,0.007807123476897289,0.0018166971348332257,0.0020272953051628925,0.012820571255039702,0.0,0.0,0.0,0.0021496316388246437,0.0,0.05062331339239843,0.00916089539473857,0.0,0.0,0.006828442229802067,0.00257851496739163,0.0,0.0015210617374681662,0.0,0.0,True,bootstrap_jitter_1
TX002381-AUG5,AC00098-AUG5,REC-RING004-AUG5,D000639-AUG5,M086-AUG5,train,train,1,60.47145297016729,1177.051541830236,10398.932272027558,62.69630739218543,0.9109586061156064,0.08882151170206186,7.093001426744899,9171.559687965555,9739.027553469163,7.7115530805696055,0.0030753456296948784,0.0007681916527327071,0.00715458239154833,0.9931084659151893,3.067760595020285,7.943353171029782,8.014574619407698,3.001840389227315,5.985546479508117,20.8716962003407,0.9794381442508331,1375.1541607391073,1.1423771233902504,1.0035009171249392,1.0180773240601317,0.0,0.0,1.004843292565412,0.0,0.022929919025902353,0.0,1.0086152437676885,1.0094031624093012,0.0,0.0,0.0045764610211844895,0.0,0.0,0.002665829925339139,0.003344474758731096,1.0047494644614416,0.002602481414091287,0.0,0.0006092680241040969,7.665738372258864e-05,0.0,0.036706278467253044,0.01424131267150475,0.0,0.00603678146100295,0.00021534334858798804,0.0,0.0,0.0035585885212865744,0.0,0.0006316580741313039,0.001008219745356809,6.009582853256507e-05,0.0,0.0,0.005567104261242929,0.02333099110000808,0.0,0.005317300378406401,0.0,0.024938060464212625,0.0,0.0,0.0,0.004402905902133516,0.0023456594685886344,0.0,0.0014804099765033053,0.004876612057387157,0.024668656105969907,0.0,0.0,0.00147486178857988,0.0,0.0030751645556040762,0.0,0.009454633720202011,0.015368741750227856,0.0063297677344074064,0.9990673290821471,0.0,0.0037391739289329325,0.0,0.003563571191586316,0.0,4.301999272333279e-05,0.0,0.0,0.0,0.0,0.001290112874679855,0.034067305591408935,0.0,0.007407124000681221,0.0,0.0,0.0,0.009706204110995854,0.0,0.0,0.0,True,bootstrap_jitter_1
TX001953-AUG6,AC00350-AUG6,REC-RING003-AUG6,D000139-AUG6,M092-AUG6,validation,train,1,33.22132226077867,1496.7880169124765,899.6543648112148,92.04713894063113,0.9790415736434978,1.5012563709978102,7.328367410032303,-665.7763154598306,14874.60011705548,7.788299871311344,0.0,0.0,0.05073339039477858,0.003769411943011194,4.146488220036657,4.996802205053995,5.007383050185143,3.9681706640076797,6.961723799938668,22.042587613578874,1.0014676228728219,344.9207139448629,0.9235239952204416,0.03962184375570137,0.0,0.09587927460116906,0.0,0.0,0.9965771456354957,0.0,0.0,1.0067563195188345,0.00258533300766043,1.000725506421977,0.0,0.002365324434974521,0.0,0.0,0.0,0.003889238146282474,0.0028878549084437244,0.9976437321807868,0.0,0.0,0.008080445948681748,0.0,0.0,0.0,0.0,0.0,0.0032387935591933177,0.0,0.0,0.0,0.020612483820192196,0.0005786047200753887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00345751946878752,0.0037311176711857176,0.0010418261503371028,0.0,0.005164721526300656,0.0,0.0008025213306146165,0.0006731653451663288,0.0,0.052621089113783985,0.0,0.0,0.003915435817154467,0.0,0.00712331617817107,0.0,0.0,0.0,0.05239923997311721,0.0,0.019040200954550647,0.002138259003322963,0.004286597144131474,1.0008638837514159,0.00012422641919505024,0.0,0.0010148986887871308,0.0,0.027201936497617332,0.004141252771237452,0.0,0.0,0.0005040678225759792,0.0,0.0,0.028798555188726066,0.0,0.008286216583999357,0.00025363529769980507,0.009557499350935276,0.011592939928862749,True,bootstrap_jitter_1
TX002381-AUG7,AC00098-AUG7,REC-RING004-AUG7,D000639-AUG7,M086-AUG7,train,train,1,61.331032745726645,1167.4297058142088,10142.319248188085,60.037899477903935,1.033846991579842,0.10593680021947273,7.0374064007683685,9343.63981802901,9715.60975771516,8.158413616788243,0.0,0.0,0.0,0.9769086628430286,3.0169710893761104,7.944999431578049,7.937971278373189,3.1007884425831533,5.970716914661729,20.85607403630138,0.8976588369087728,1359.9885826985624,1.1173019190876043,1.0997693816668033,0.8865274110322034,0.0,0.03253540485288775,0.9818030518788761,0.0,0.0,0.0,1.0040886335047405,1.0053297277848023,0.005540944524225943,0.0,0.0,0.0019195651887119935,0.0,0.0013113971624154404,0.003102278362722428,1.0015379001956273,0.0,0.007503842072578208,0.0,0.0015705581977508815,0.0004965527019000078,0.027111400432571695,0.0040820990268176545,0.0,0.0,0.002845404737489968,0.0,0.0,0.0,0.0012002702614836097,0.0,0.0,0.003153510869076162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044559598602602075,0.0,0.0,0.0,0.0,0.0002904017051020964,0.0012229289083684773,0.0002192184326256156,0.0,0.0037586341967282048,0.0,8.389603155845896e-05,0.0,0.0002725207453886895,0.00406015901259674,0.002985546794468299,0.011901464872863095,0.0,1.001013722672556,0.0,0.001614098034060924,0.0028787494114706313,0.002421115610168755,0.00025201589704925364,0.007085482272481393,0.0007777791207088744,0.0,0.0,0.00010830899504482352,0.004478253243664649,0.024496424325897628,0.0,0.0,0.004062702599485404,0.01879352032059241,0.006129217974774985,0.04003468352817239,0.0,0.026251154480526097,0.0,True,bootstrap_jitter_1
TX000694-AUG8,AC00011-AUG8,REC-RING003-AUG8,D000618-AUG8,M032-AUG8,test,train,1,51.95652037338689,742.1954565416502,10321.883041672247,92.75170789182994,5.031648483450217,0.0650101098463968,6.636010520746194,9667.970059071475,14509.409949834424,8.18254055294063,0.0018284913549588976,0.0,0.0,1.0042084529088589,1.5389814912181898,4.930454283060693,4.955659024032371,4.780249272603307,3.893905461962416,24.001229064504997,0.9432624612103354,51.35202300113178,1.0684047106712389,1.8652599606734175,1.9737797255400074,1.0331342131596533,0.008545482084767844,0.0,0.9919963132750071,1.0067054454696014,0.0,0.0,0.993372618517308,0.008726641406322507,0.0,0.014526857977879018,0.0,0.0,0.007938005148059734,0.0,0.9974145391233618,0.003822771454031497,0.0,0.0,0.0,0.0,0.0,0.0005266860814341605,0.0,0.0,0.0005545011682636015,0.021867259593463566,0.0030967535109466125,0.013829870609798067,0.03313301400288092,0.0,0.0,0.0,0.0,0.0,0.001726805202186833,0.014887031680851398,0.0,0.0,0.028188300044211106,0.0,0.0,0.0077879337811565625,0.002734179089610847,0.002246912391416842,0.0017387387741920704,0.0031513387248295697,0.000110088031772565,0.0,0.026632249230453403,0.006291234187237507,0.0041879781019034095,0.0,0.01668462210384247,0.0,0.005459352658806431,0.0,0.00024353033728007973,0.0,0.9989309776082829,0.0,0.0,0.003929996414997766,0.0,0.001985012756506434,0.007744893748268346,0.0,0.0033122487845463214,0.011752936508190736,0.0,0.0038668846967461644,0.020217722508543146,0.0,0.006206048542714793,0.0,0.0010586932310386716,0.0031728375781380994,0.001866962445619238,0.0,0.0,0.01990506624663484,True,bootstrap_jitter_1
TX000856-AUG9,AC00217-AUG9,REC-RING007-AUG9,D000674-AUG9,M089-AUG9,validation,train,1,19.546857750243756,1079.094633054461,540.3159947692343,87.54621048538199,1.0140779474147796,2.024622186017686,6.977813270189024,-590.7864899138395,12639.10531491472,7.5943169657990515,0.0,0.0,0.025289949191738527,0.0047284042988157355,2.7160256014129276,6.133034575111695,6.023861721488361,7.026109378006412,3.926655204080118,21.920821886645577,2.939325384729222,141.23390893368924,3.099658240274879,3.9759963688878943,4.0946592718792045,3.0587517600362375,1.0029341735491457,0.0,0.9992737586767695,0.01882211220952309,0.9835397303141278,0.020633635745684057,0.016628425115048855,0.01026222646993236,0.0,1.0055252602848084,0.0,0.0,0.001770716480943124,0.0010285432715217966,0.0,0.0009141490956772741,0.003692832131574615,0.0,0.0009724977914211321,0.0012141567203348615,0.0,0.007675261908004521,0.001252865711335181,0.0045386244608403015,0.0022021065817767597,0.06116222063069633,0.00046729166064628664,0.01219667303629934,0.0,0.0078184649066738,0.001930642344937101,0.0,0.0,0.0,0.0,0.0,0.0,0.0011951133818158535,7.452318828242445e-05,0.01888401377620491,0.004416371365847448,0.004166446890304425,0.005357380911120178,0.0,1.0024420604283466,0.0014268183831527615,0.0,0.0,0.0,0.009492324417274559,0.0,0.0,0.0,0.009682883752240131,0.0,0.0008491082419724888,0.005058989388515749,0.0,0.0031637850509985545,0.9995706106127186,0.002886150051959606,0.0,0.001556170461625316,0.0007858448291679473,0.0013193493183610051,0.0002364126049492056,0.0,0.015291289929517555,0.00715237688368008,0.0015264149792856426,0.0,0.0012707070070654013,0.0010890462052879745,0.0,0.03048575001454087,0.0039407620892185635,0.04717411540180424,0.0037833174920287034,0.0,0.024948313988915484,True,bootstrap_jitter_1
TX000175-AUG10,AC00106-AUG10,REC-RING012-AUG10,D000061-AUG10,M046-AUG10,train,train,1,23.98281217717828,157.21374439680338,1628.934315588664,17.987218201796992,1.0592885149124915,0.1363369160323999,5.146623404407185,1503.508340209255,14243.646839421657,7.655792759699446,0.0,0.01240633922798727,0.0,1.0105790158954981,-0.4208459282776247,8.000227965050215,7.930006738090682,2.9140488920272043,6.987149237213048,27.071900964890837,2.0045516293648826,591.8910220505705,1.977183141400358,0.0,0.0,0.0,1.9988087609579441,0.006593584433826124,0.9835384122195451,0.0,0.0,0.9744117311001319,0.0,0.011458693358279927,0.0,0.9980663320527009,0.0,0.01286251918482751,0.0014106509564836792,0.0,0.0,0.0005215458345227504,0.00014703379716789474,0.026850115636566016,0.0013964903073622015,0.0,0.0,0.009306521019181422,0.0007732720266460371,1.004112069448269,0.0,0.0033166174469583354,0.004798422331116511,0.02310855097851036,0.0623194664820404,0.0,0.0,9.532644146784285e-05,0.0,0.019730879098258533,0.0,0.009867611684666062,0.0,0.0003368407695810874,0.039397441837951144,0.05417273139494642,0.005770644572392816,0.0,0.0,0.0029553901474315587,0.0,0.003018229861721691,0.0033090946006520106,0.012957932484484609,0.0,0.0035678922643625492,0.007710267593630096,0.0,0.0,0.0,0.004867696111092903,0.0,0.9995856178681347,0.0016710456354875236,0.0,0.003883757215053061,0.00525725963430691,0.0,0.00024667066028249176,0.0,0.0073013198710657565,0.002378843926779582,0.0,0.0,0.0,0.0,0.0,0.00148575846844977,0.015314683713960305,0.0,0.0,0.0,0.0,0.002130551882787445,0.013184840539660393,0.0,True,bootstrap_jitter_1
TX000466-AUG11,AC00177-AUG11,REC-RING008-AUG11,D000162-AUG11,M005-AUG11,train,train,1,27.278626387721523,637.5858484767064,637.647382656453,248.03837614620457,0.9625841221960877,0.8737210832163391,6.435227662383059,97.34437324224837,10970.866904158853,7.817432078422539,0.0,0.01782643623081356,0.010456052113914257,0.9695472425757761,1.1853459344468888,7.001651454298587,6.9758669600012615,3.8688585544068417,2.077661003533703,30.84487078363863,6.098599529877229,1583.409555630927,6.048081507170022,5.067810130235948,5.0182030443546815,1.9141457414935346,0.00341591256701141,0.013599385714629063,0.9992678928060005,1.0048580997834347,0.007711530530343789,0.0,0.011408294977543773,0.001044579176605536,0.003030177812267204,0.9951848918546197,0.0,0.0,0.0030092434303422523,0.0,0.0,0.0,0.003395254980372849,0.00041831176077725303,0.0,1.5124278610622284e-05,0.0,0.005723768352945467,0.0,0.0,0.0,0.0,0.001764751034225406,0.0036958384565641406,0.005745166731718017,0.001393678135328789,0.0,0.003995080236610055,0.0037817741204438232,0.06179501444207496,0.0,0.0,0.0008860346040362818,0.0,0.0045457116933969284,0.01709937573164317,1.002504284225302,0.0,0.007809267436770902,0.004530646360690448,0.0004709639725213718,0.0028085528836978217,0.0026801031687641213,0.0,0.0,0.0005165915165173306,0.0,0.0005729591628192559,0.0,0.0,0.0,0.0,0.0,0.04321308485152659,0.0,0.0052547014568371875,1.156290650213845e-05,0.0,0.0,0.00047846272966845947,0.0,0.0017254243249292046,0.0008191318238129713,0.0,0.004223697043997312,0.0,0.0,0.0,0.9979006954058619,0.0,0.0,0.002985445373213087,0.04750239011564686,0.001981441190363342,0.0,0.0191770632614473,True,bootstrap_jitter_1
TX000225-AUG12,AC00198-AUG12,REC-RING001-AUG12,D000315-AUG12,M077-AUG12,test,train,1,58.07274127187254,525.4927611865555,361.8236812890962,64.31400317768208,0.9974046121691869,2.216743143579148,6.287952991751917,-131.72803848618358,15834.279963904279,8.017973776874122,0.0,0.021751938070518746,0.0,0.9837120865009032,0.6901771717411762,5.098423839810177,5.0150300592783275,9.023510646193802,3.939232502794757,16.058109546549655,2.0954685829562463,1126.7144966524968,2.0450663433277043,4.049203223003816,3.9127763374049698,8.083251542055633,2.9924001117166616,0.0034956265128785065,0.9975845769806644,1.0055851908747075,0.003858737965797089,0.000995494843495937,0.008998684927707237,0.9894296709347872,0.0007906742747200657,0.0,0.0,0.017978033679939606,0.0,0.0011984661650459355,0.0,0.0,0.003703089378198149,0.004333106308122836,0.0,0.0012289221998498165,0.013752324247698117,0.0022588479200676493,0.0056365088060395165,1.0057476185040826,0.002822859219199683,0.030182710703246674,0.0,0.008540606577093084,0.03490630085808568,0.004254372753065783,0.0,0.0027749902098575295,0.0,0.049340586833618534,0.0,0.0,0.003429033176699188,0.0033942414206384773,0.02377879262824441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04191458568734266,0.007033061675148229,0.0,0.0022187267194087213,0.007592253911626822,0.004685519045418043,0.005719231972284358,0.00458013055291716,0.9870905389644358,0.03543281915879499,0.003879702709895825,0.0,0.00604704034721887,0.0,0.0018137299894708245,0.0016757957602791943,0.004147361109671839,0.006522176784745272,0.0026755006652769988,0.01692579260824524,0.003399087210528817,0.0007869983491471842,0.0,0.0,0.0019498347328410258,0.0022485296711917345,0.0,0.0,0.0,0.0009579655047245794,0.0,0.013331965225493354,True,bootstrap_jitter_1
TX001760-AUG13,AC00010-AUG13,REC-0041-AUG13,D000428-AUG13,M016-AUG13,train,train,1,18.783787415578445,1087.7441456484055,1671.6874336032329,42.5023391326837,1.0136555156310618,0.6953856029746157,6.952922993610808,614.6451350422113,12731.27053653235,7.925412620023717,0.0,0.0,0.0,0.9960385866326248,2.7143851341823653,12.018703387101459,12.00568809421548,5.936593857808613,4.058977293110401,22.077353836299597,5.0435151365692406,841.448084302511,4.8508271853831975,7.857815660361726,8.095314907667962,3.0851689005958494,1.9873322990421116,0.001976669137323182,1.0083477949970492,0.0,0.004056881342417131,0.9984596258272367,0.019814828133215116,0.0,0.0010183099071037704,0.9963072718114939,0.0045133051015952535,0.0,0.0,0.0,0.0,0.0004431293971837756,0.0,0.022994976897465533,0.005533540833645614,0.0026551394961392225,0.03356295526470059,0.0006572447321161775,0.0,0.0,0.0,0.007878639463297421,0.004786209296375282,0.010313839548822033,0.026777539986303073,0.011180154277620612,0.0,0.002868957437735322,0.04791641361831966,0.0,0.0,0.0,0.002310066168761765,0.0026953681932274853,0.0,0.0,0.004834403372742197,0.000471800549090368,0.0,0.0,0.00713902816196984,0.0,0.005105612743612717,0.0,0.030820403317631712,0.995390416701203,0.0,0.0,0.0,1.0098162941946485,0.0,0.011761982182023904,0.002127165838090293,0.02334129970113361,0.0021106881513086053,0.0,0.0004977178047377695,0.0,0.001213995568353137,0.001049298178202549,0.0,0.004293282965902627,0.0034557729462733333,0.021978451095692166,0.0,0.0015567847403417862,0.05190685304334183,0.0,0.0,0.0,0.0,0.001184052643950018,0.0,0.0,0.0068701309953545266,0.004961410474855493,True,bootstrap_jitter_1
TX002415-AUG14,AC00028-AUG14,REC-RING001-AUG14,D000072-AUG14,M064-AUG14,test,train,1,18.295802783234873,1667.249369758271,1573.5389022924394,66.63710325790133,0.9223692121478577,1.0701683730036717,7.4536110627404195,-72.37955476286517,9824.386569618882,8.032682617764705,0.0,0.0,0.0,0.029695075300236483,4.688252243455658,5.042663469744429,5.001160955521489,5.007354239728202,4.017824022783112,29.04648837165604,0.0,22.6466404677396,0.16383705076843763,0.996671588142374,0.974637601898489,0.09341333688273037,0.0,0.005866052552696453,0.9975662510271857,0.010182933721193896,0.999175881250169,3.781579190738515e-05,0.0,0.0,0.0,0.9854804434258359,0.0,0.0,0.0,0.0017947088031665434,0.0,0.0,0.0070599371761650735,0.0,0.0037867776593764175,0.0,0.0,0.005394981791836149,0.0,0.0014246166237797439,0.0034052790917805807,0.03237763917127134,0.0,0.006314526158277399,0.01904466547880866,0.0025203855395411474,0.0,0.0009146633854264112,0.0,0.02325362590128233,0.0,0.0,0.0,0.0032845318297634036,0.0,0.0,0.0,0.0,0.00580000502625951,0.0033410841288245307,0.0,0.004613644919253253,0.0013005704961291536,0.9915929802177902,0.0,0.0,0.0068918094628570995,0.0,0.017208488659493367,0.0029358431623253698,0.0,0.0,0.0023401875494225757,0.0,0.0,0.9881178910802452,0.0,0.004043310680456997,0.0,0.000635077828058927,0.003365735093827293,0.0019759727901425958,0.0,0.03776185408280754,0.0,0.00020603828259332742,0.0009317136956998383,0.006351085703366606,0.003411532792581508,0.0,0.0,0.0,0.01848856502640256,0.0,0.004291836198184086,0.0,True,bootstrap_jitter_1
TX000695-AUG15,AC00432-AUG15,REC-RING008-AUG15,D000234-AUG15,M052-AUG15,test,train,1,20.43068172296703,380.6870847579038,200.76868275151577,195.18233665219967,0.992666410245994,1.1516560733557524,5.894282756571056,-130.38965872534675,8176.530689987353,7.812744446208552,0.0,0.0,0.0,1.0090084065214673,0.11768921747469491,6.977373949619619,7.026223367194808,2.04830379794262,6.070783537911473,27.001048562076733,2.04444603795098,690.9717585254872,2.090079582846513,3.8958404058543423,3.9579403734643024,0.15208554204702573,2.002323172966607,1.0051552067153762,0.0,0.9892290492855543,0.011893745135384404,0.0,0.008828466737843628,0.0,0.0046176596084588845,0.9966497746425134,0.0,0.013677065536607653,0.0,0.0,0.0013794103924702197,0.006315897239264804,0.0,0.011947083053421015,0.0032274653632797475,0.0,0.004216274535430314,0.0,0.0011067380024286715,0.0,0.0,0.0,0.9972961417414734,0.01787975323637526,0.021779558586483866,0.0,0.0015141899762094702,0.0018226927406668318,0.0,0.006256280811219952,0.0,0.03907347454372837,0.0,0.003264687784944489,0.0,0.08070040930777267,0.007457912123742695,0.009601683987814734,0.0,0.0,0.011421359861046976,0.003849570930988723,0.0016998025019804683,0.0,0.0,0.0,0.0012426982741423347,0.0009408373390967523,0.009882087854831998,0.0020931926969074695,0.0,0.004524585613261359,1.0043712707088943,0.0,0.0,0.007176423887052472,0.0,0.003872912541611975,0.010236389484582782,0.00013826437687631342,0.0,0.008889664642437406,0.0,0.0,7.805353990827826e-05,0.0025159521246602636,0.016207238882031263,0.0003392594643862365,0.0,0.0014389298185216728,0.0,0.0,0.0,0.0,0.02522025363244486,0.008509023498167515,True,bootstrap_jitter_1
TX000512-AUG16,AC00153-AUG16,REC-RING006-AUG16,D000633-AUG16,M057-AUG16,train,train,1,50.4896888213713,1107.420935411893,513.4375954990387,51.17727482104982,0.983955245949019,2.528906669791232,7.024044462829721,-737.6290336929645,9908.87073152678,7.878902151035467,0.0,0.026617189442838186,0.016380698041572796,0.0,2.804791005403726,6.992207886388131,6.985475458711711,2.9245998368263684,6.0135362971005275,26.05210087426074,6.111928764938399,1369.4502039323831,5.983219915047916,4.99426821104737,4.994774200523762,1.908564384240245,5.031531130733669,0.00981774754590814,1.008792561953322,0.9981055042030713,0.016843933287419045,0.00523295560426193,0.0,1.004460185364049,0.0,0.0,0.03562706373477552,0.02434655863981644,0.002072514177386785,0.0,0.006291593838272431,0.0006478005515038221,0.0,0.0,0.0032803471103035583,0.0,0.0,0.0,0.0008449527594426485,0.006018598135978234,0.0,0.001801789630777595,0.0,0.030219155323712277,0.0,0.0,0.00039629182551648395,0.0021732614754462324,0.01619812470564667,0.0,0.0,0.03071327239138921,0.005264632977212434,0.00012148206129123015,0.00836569955634933,0.0,0.0,0.0007589912997996581,0.0,0.0005041161546717808,0.012076228414656841,0.0,0.0,0.007294760522633952,0.0,0.9912617513921776,0.0,0.0070127008548265726,0.03176659639488857,1.007778779205197,0.001435967893316372,0.0,0.0,0.0,0.006924751621862266,0.0,0.0,0.0017461982322422454,0.0,0.0,0.004915704337057336,0.001865097602641879,0.0,0.013709638679691192,0.0009334119611142124,0.0010366648428314566,0.0005448026765982106,0.0024153815973735975,0.003705723209735588,0.0,0.011757413426667467,0.0,0.0,0.0,0.0,0.0050909168408652455,True,bootstrap_jitter_1
TX000464-AUG17,AC00417-AUG17,REC-0272-AUG17,D000123-AUG17,M014-AUG17,train,train,1,80.6352432977266,303.418569929453,3812.464433805659,135.44506377791583,5.00283678515602,0.11293606975187978,5.702250469308221,3735.318256938593,9058.71467208098,8.006930719140776,0.026873523100468068,0.017407575763074463,0.0,0.9873161385110221,0.11112404670563593,10.959767032354621,13.049267897577991,2.9896840603853607,4.008115618425771,33.06262163809785,0.0,0.0,0.0,2.005097918094873,2.0658932640733396,0.8621666124207805,1.0943926220977593,0.0,0.9972101674821846,0.0,0.030065130173354864,0.9962392434312544,0.0,0.010424686343749138,1.0060950474257544,0.0,0.0,0.0,0.0,0.0015414593512354594,0.0,0.006174068185173127,0.009281389512728545,0.021782588182791777,0.0,0.006215009165615491,0.046741358867144825,0.0013028832542602438,0.0,0.0025440095383815224,0.0015605058534969903,0.0,7.958673717259634e-06,0.0,0.0,0.0017397797506995345,0.0011227712302470216,0.0,0.021528706004442743,0.0,0.0023037727152924363,0.0,0.0025096494747814772,0.0037261545104738847,0.0,0.012021249615766392,0.00025777226567318215,0.0003898214854869304,1.0068004131763968,0.0009221072466243687,0.0,0.0,0.0,0.0,0.010812850863137201,0.0037757350357943737,0.0,0.0,0.0,0.0,0.0031326889880502816,0.0,0.004674251542084924,0.0,0.012093765216025936,0.0025265789996887973,0.0,0.0,0.0042611629513870965,0.0,1.0014776918009138,0.00012051888365343408,0.0008746904774929743,0.0,0.0,0.0,0.0,0.007259381322105516,0.0031059233133410905,0.0015355395223272143,0.0,0.0,0.005959660779894666,0.0,0.0,0.047660706164457216,True,bootstrap_jitter_1
TX001861-AUG18,AC00228-AUG18,REC-RING009-AUG18,D000153-AUG18,M037-AUG18,train,train,1,33.27950395822234,11.967840410602424,2747.5548100844803,9.407964470797056,2.9284650526714313,0.020039960961525553,2.4926952785887933,3042.857069198992,8867.879517037263,8.123150854730932,0.02161018002444624,0.01878829814542264,0.02490487426447013,0.02269443041071161,-0.985385435075333,6.944887367972049,6.962071964531109,3.8692917961642452,3.9549015708926727,22.888516154416852,0.0845748792944831,0.0,0.0,0.002026542971085838,0.0,1.0431979390509178,1.041159633641904,0.0,1.0127365591775674,1.0098204185779813,0.0064172983003237954,0.0,0.009266799008072901,1.002059573452432,0.001291814554291951,0.01232613246814414,0.028632057894676502,0.0,0.0,0.0,0.0019180916209552497,0.004585115237756554,0.002132453554251439,0.0046422157779362405,0.0,0.00037726010926470604,0.0,0.00873662365174579,0.0,0.0,0.0003932295874647216,0.0,0.0004389540499205068,0.02478826130892864,0.0,0.0006873012923967971,0.0005120039517232933,0.0,0.0,0.0,0.0,0.012638651961797493,0.0,0.0016159478512602326,0.0,0.0,0.0,0.00046355066000790365,0.0018070632012100875,0.000747097932040234,0.0,0.0034006564233610833,0.0,0.0,0.0,0.9945403163290638,0.0,0.0007967485615507649,0.022974495210939933,1.0018703397332152,0.0,0.0,0.008308169812199109,0.021490723453812925,0.0,0.0,0.0,0.003777022961686657,0.0,0.0,0.0,0.0,0.0,0.03274674193874352,0.0,0.0,0.005365362850793815,0.0,0.002704975907326463,0.0,0.0,0.0,0.002236967763122911,0.0,0.0,0.0,True,bootstrap_jitter_1
