EdgeID,Source,Target,SourceType,TargetType,EdgeType,TransactionID,TransactionDate,TransactionAmount,Channel,Location,BPS_RegionCode,IsFraud,FraudType,RiskScore,RuleRiskScore,Split
E-TX000909-LOCATED_IN,ACC:AC00076,GEO:3374,Account,GeoRegion,LOCATED_IN,TX000909,2024-11-04 8:09:38,366.43,Online,Semarang,3374,0,None,0.2567,30.0,test
E-TX000909-RECEIVES_IN_REGION,REC:REC-0042,GEO:3374,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000909,2024-11-04 8:09:38,366.43,Online,Semarang,3374,0,None,0.2567,30.0,test
E-TX000910-TRANSFER_TO,ACC:AC00438,REC:REC-0169,Account,RecipientAccount,TRANSFER_TO,TX000910,2024-11-04 8:11:48,120.86,Online,Tangerang Selatan,3674,0,None,0.3881,50.0,train
E-TX000910-USES_DEVICE,ACC:AC00438,DEV:D000035,Account,Device,USES_DEVICE,TX000910,2024-11-04 8:11:48,120.86,Online,Tangerang Selatan,3674,0,None,0.3881,50.0,train
E-TX000910-USES_IP,ACC:AC00438,IP:184.146.10.88,Account,IP,USES_IP,TX000910,2024-11-04 8:11:48,120.86,Online,Tangerang Selatan,3674,0,None,0.3881,50.0,train
E-TX000910-PAYS_MERCHANT,ACC:AC00438,MER:M081,Account,Merchant,PAYS_MERCHANT,TX000910,2024-11-04 8:11:48,120.86,Online,Tangerang Selatan,3674,0,None,0.3881,50.0,train
E-TX000910-LOCATED_IN,ACC:AC00438,GEO:3674,Account,GeoRegion,LOCATED_IN,TX000910,2024-11-04 8:11:48,120.86,Online,Tangerang Selatan,3674,0,None,0.3881,50.0,train
E-TX000910-RECEIVES_IN_REGION,REC:REC-0169,GEO:3674,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000910,2024-11-04 8:11:48,120.86,Online,Tangerang Selatan,3674,0,None,0.3881,50.0,train
E-TX000911-TRANSFER_TO,ACC:AC00453,REC:REC-0274,Account,RecipientAccount,TRANSFER_TO,TX000911,2024-11-04 8:06:27,233.74,Online,Malang,3573,0,None,0.0762,10.0,train
E-TX000911-USES_DEVICE,ACC:AC00453,DEV:D000373,Account,Device,USES_DEVICE,TX000911,2024-11-04 8:06:27,233.74,Online,Malang,3573,0,None,0.0762,10.0,train
E-TX000911-USES_IP,ACC:AC00453,IP:6.44.165.160,Account,IP,USES_IP,TX000911,2024-11-04 8:06:27,233.74,Online,Malang,3573,0,None,0.0762,10.0,train
E-TX000911-PAYS_MERCHANT,ACC:AC00453,MER:M056,Account,Merchant,PAYS_MERCHANT,TX000911,2024-11-04 8:06:27,233.74,Online,Malang,3573,0,None,0.0762,10.0,train
E-TX000911-LOCATED_IN,ACC:AC00453,GEO:3573,Account,GeoRegion,LOCATED_IN,TX000911,2024-11-04 8:06:27,233.74,Online,Malang,3573,0,None,0.0762,10.0,train
E-TX000911-RECEIVES_IN_REGION,REC:REC-0274,GEO:3573,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000911,2024-11-04 8:06:27,233.74,Online,Malang,3573,0,None,0.0762,10.0,train
E-TX000912-TRANSFER_TO,ACC:AC00222,REC:REC-0195,Account,RecipientAccount,TRANSFER_TO,TX000912,2024-11-04 8:08:45,471.84,ATM,Mataram,5271,0,None,0.1849,20.0,train
E-TX000912-USES_DEVICE,ACC:AC00222,DEV:D000163,Account,Device,USES_DEVICE,TX000912,2024-11-04 8:08:45,471.84,ATM,Mataram,5271,0,None,0.1849,20.0,train
E-TX000912-USES_IP,ACC:AC00222,IP:137.33.78.168,Account,IP,USES_IP,TX000912,2024-11-04 8:08:45,471.84,ATM,Mataram,5271,0,None,0.1849,20.0,train
E-TX000912-PAYS_MERCHANT,ACC:AC00222,MER:M080,Account,Merchant,PAYS_MERCHANT,TX000912,2024-11-04 8:08:45,471.84,ATM,Mataram,5271,0,None,0.1849,20.0,train
E-TX000912-LOCATED_IN,ACC:AC00222,GEO:5271,Account,GeoRegion,LOCATED_IN,TX000912,2024-11-04 8:08:45,471.84,ATM,Mataram,5271,0,None,0.1849,20.0,train
E-TX000912-RECEIVES_IN_REGION,REC:REC-0195,GEO:5271,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000912,2024-11-04 8:08:45,471.84,ATM,Mataram,5271,0,None,0.1849,20.0,train
E-TX000913-TRANSFER_TO,ACC:AC00179,REC:REC-0163,Account,RecipientAccount,TRANSFER_TO,TX000913,2024-11-04 8:09:27,213.4,Branch,Yogyakarta,3471,0,None,0.1889,20.0,train
E-TX000913-USES_DEVICE,ACC:AC00179,DEV:D000203,Account,Device,USES_DEVICE,TX000913,2024-11-04 8:09:27,213.4,Branch,Yogyakarta,3471,0,None,0.1889,20.0,train
E-TX000913-USES_IP,ACC:AC00179,IP:198.73.211.114,Account,IP,USES_IP,TX000913,2024-11-04 8:09:27,213.4,Branch,Yogyakarta,3471,0,None,0.1889,20.0,train
E-TX000913-PAYS_MERCHANT,ACC:AC00179,MER:M087,Account,Merchant,PAYS_MERCHANT,TX000913,2024-11-04 8:09:27,213.4,Branch,Yogyakarta,3471,0,None,0.1889,20.0,train
E-TX000913-LOCATED_IN,ACC:AC00179,GEO:3471,Account,GeoRegion,LOCATED_IN,TX000913,2024-11-04 8:09:27,213.4,Branch,Yogyakarta,3471,0,None,0.1889,20.0,train
E-TX000913-RECEIVES_IN_REGION,REC:REC-0163,GEO:3471,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000913,2024-11-04 8:09:27,213.4,Branch,Yogyakarta,3471,0,None,0.1889,20.0,train
E-TX000914-TRANSFER_TO,ACC:AC00386,REC:REC-0250,Account,RecipientAccount,TRANSFER_TO,TX000914,2024-11-04 8:10:50,254.21,ATM,Jakarta Selatan,3174,0,None,0.0794,10.0,test
E-TX000914-USES_DEVICE,ACC:AC00386,DEV:D000487,Account,Device,USES_DEVICE,TX000914,2024-11-04 8:10:50,254.21,ATM,Jakarta Selatan,3174,0,None,0.0794,10.0,test
E-TX000914-USES_IP,ACC:AC00386,IP:137.33.78.168,Account,IP,USES_IP,TX000914,2024-11-04 8:10:50,254.21,ATM,Jakarta Selatan,3174,0,None,0.0794,10.0,test
E-TX000914-PAYS_MERCHANT,ACC:AC00386,MER:M030,Account,Merchant,PAYS_MERCHANT,TX000914,2024-11-04 8:10:50,254.21,ATM,Jakarta Selatan,3174,0,None,0.0794,10.0,test
E-TX000914-LOCATED_IN,ACC:AC00386,GEO:3174,Account,GeoRegion,LOCATED_IN,TX000914,2024-11-04 8:10:50,254.21,ATM,Jakarta Selatan,3174,0,None,0.0794,10.0,test
E-TX000914-RECEIVES_IN_REGION,REC:REC-0250,GEO:3174,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000914,2024-11-04 8:10:50,254.21,ATM,Jakarta Selatan,3174,0,None,0.0794,10.0,test
E-TX000915-TRANSFER_TO,ACC:AC00171,REC:REC-0278,Account,RecipientAccount,TRANSFER_TO,TX000915,2024-11-04 8:06:37,577.73,ATM,Pekanbaru,1471,0,None,0.1997,20.0,train
E-TX000915-USES_DEVICE,ACC:AC00171,DEV:D000527,Account,Device,USES_DEVICE,TX000915,2024-11-04 8:06:37,577.73,ATM,Pekanbaru,1471,0,None,0.1997,20.0,train
E-TX000915-USES_IP,ACC:AC00171,IP:93.146.251.20,Account,IP,USES_IP,TX000915,2024-11-04 8:06:37,577.73,ATM,Pekanbaru,1471,0,None,0.1997,20.0,train
E-TX000915-PAYS_MERCHANT,ACC:AC00171,MER:M033,Account,Merchant,PAYS_MERCHANT,TX000915,2024-11-04 8:06:37,577.73,ATM,Pekanbaru,1471,0,None,0.1997,20.0,train
E-TX000915-LOCATED_IN,ACC:AC00171,GEO:1471,Account,GeoRegion,LOCATED_IN,TX000915,2024-11-04 8:06:37,577.73,ATM,Pekanbaru,1471,0,None,0.1997,20.0,train
E-TX000915-RECEIVES_IN_REGION,REC:REC-0278,GEO:1471,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000915,2024-11-04 8:06:37,577.73,ATM,Pekanbaru,1471,0,None,0.1997,20.0,train
E-TX000916-TRANSFER_TO,ACC:AC00336,REC:REC-0019,Account,RecipientAccount,TRANSFER_TO,TX000916,2024-11-04 8:07:32,170.26,ATM,Jakarta Pusat,3171,0,None,0.2039,20.0,train
E-TX000916-USES_DEVICE,ACC:AC00336,DEV:D000445,Account,Device,USES_DEVICE,TX000916,2024-11-04 8:07:32,170.26,ATM,Jakarta Pusat,3171,0,None,0.2039,20.0,train
E-TX000916-USES_IP,ACC:AC00336,IP:6.44.165.160,Account,IP,USES_IP,TX000916,2024-11-04 8:07:32,170.26,ATM,Jakarta Pusat,3171,0,None,0.2039,20.0,train
E-TX000916-PAYS_MERCHANT,ACC:AC00336,MER:M053,Account,Merchant,PAYS_MERCHANT,TX000916,2024-11-04 8:07:32,170.26,ATM,Jakarta Pusat,3171,0,None,0.2039,20.0,train
E-TX000916-LOCATED_IN,ACC:AC00336,GEO:3171,Account,GeoRegion,LOCATED_IN,TX000916,2024-11-04 8:07:32,170.26,ATM,Jakarta Pusat,3171,0,None,0.2039,20.0,train
E-TX000916-RECEIVES_IN_REGION,REC:REC-0019,GEO:3171,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000916,2024-11-04 8:07:32,170.26,ATM,Jakarta Pusat,3171,0,None,0.2039,20.0,train
E-TX000917-TRANSFER_TO,ACC:AC00272,REC:REC-0036,Account,RecipientAccount,TRANSFER_TO,TX000917,2024-11-04 8:07:28,337.73,Online,Surakarta,3372,0,None,0.3709,40.0,validation
E-TX000917-USES_DEVICE,ACC:AC00272,DEV:D000480,Account,Device,USES_DEVICE,TX000917,2024-11-04 8:07:28,337.73,Online,Surakarta,3372,0,None,0.3709,40.0,validation
E-TX000917-USES_IP,ACC:AC00272,IP:219.193.239.152,Account,IP,USES_IP,TX000917,2024-11-04 8:07:28,337.73,Online,Surakarta,3372,0,None,0.3709,40.0,validation
E-TX000917-PAYS_MERCHANT,ACC:AC00272,MER:M065,Account,Merchant,PAYS_MERCHANT,TX000917,2024-11-04 8:07:28,337.73,Online,Surakarta,3372,0,None,0.3709,40.0,validation
E-TX000917-LOCATED_IN,ACC:AC00272,GEO:3372,Account,GeoRegion,LOCATED_IN,TX000917,2024-11-04 8:07:28,337.73,Online,Surakarta,3372,0,None,0.3709,40.0,validation
E-TX000917-RECEIVES_IN_REGION,REC:REC-0036,GEO:3372,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000917,2024-11-04 8:07:28,337.73,Online,Surakarta,3372,0,None,0.3709,40.0,validation
E-TX000918-TRANSFER_TO,ACC:AC00402,REC:REC-0121,Account,RecipientAccount,TRANSFER_TO,TX000918,2024-11-04 8:10:34,330.61,Branch,Manado,7171,0,None,0.4282,50.0,train
E-TX000918-USES_DEVICE,ACC:AC00402,DEV:D000648,Account,Device,USES_DEVICE,TX000918,2024-11-04 8:10:34,330.61,Branch,Manado,7171,0,None,0.4282,50.0,train
E-TX000918-USES_IP,ACC:AC00402,IP:186.54.68.246,Account,IP,USES_IP,TX000918,2024-11-04 8:10:34,330.61,Branch,Manado,7171,0,None,0.4282,50.0,train
E-TX000918-PAYS_MERCHANT,ACC:AC00402,MER:M099,Account,Merchant,PAYS_MERCHANT,TX000918,2024-11-04 8:10:34,330.61,Branch,Manado,7171,0,None,0.4282,50.0,train
E-TX000918-LOCATED_IN,ACC:AC00402,GEO:7171,Account,GeoRegion,LOCATED_IN,TX000918,2024-11-04 8:10:34,330.61,Branch,Manado,7171,0,None,0.4282,50.0,train
E-TX000918-RECEIVES_IN_REGION,REC:REC-0121,GEO:7171,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000918,2024-11-04 8:10:34,330.61,Branch,Manado,7171,0,None,0.4282,50.0,train
E-TX000919-TRANSFER_TO,ACC:AC00136,REC:REC-0148,Account,RecipientAccount,TRANSFER_TO,TX000919,2024-11-04 8:08:40,132.33,ATM,Jakarta Selatan,3174,0,None,0.2091,20.0,train
E-TX000919-USES_DEVICE,ACC:AC00136,DEV:D000437,Account,Device,USES_DEVICE,TX000919,2024-11-04 8:08:40,132.33,ATM,Jakarta Selatan,3174,0,None,0.2091,20.0,train
E-TX000919-USES_IP,ACC:AC00136,IP:88.55.149.101,Account,IP,USES_IP,TX000919,2024-11-04 8:08:40,132.33,ATM,Jakarta Selatan,3174,0,None,0.2091,20.0,train
E-TX000919-PAYS_MERCHANT,ACC:AC00136,MER:M004,Account,Merchant,PAYS_MERCHANT,TX000919,2024-11-04 8:08:40,132.33,ATM,Jakarta Selatan,3174,0,None,0.2091,20.0,train
E-TX000919-LOCATED_IN,ACC:AC00136,GEO:3174,Account,GeoRegion,LOCATED_IN,TX000919,2024-11-04 8:08:40,132.33,ATM,Jakarta Selatan,3174,0,None,0.2091,20.0,train
E-TX000919-RECEIVES_IN_REGION,REC:REC-0148,GEO:3174,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000919,2024-11-04 8:08:40,132.33,ATM,Jakarta Selatan,3174,0,None,0.2091,20.0,train
E-TX000920-TRANSFER_TO,ACC:AC00280,REC:REC-0117,Account,RecipientAccount,TRANSFER_TO,TX000920,2024-11-04 8:11:42,672.74,Branch,Tangerang Selatan,3674,0,None,0.048,10.0,train
E-TX000920-USES_DEVICE,ACC:AC00280,DEV:D000033,Account,Device,USES_DEVICE,TX000920,2024-11-04 8:11:42,672.74,Branch,Tangerang Selatan,3674,0,None,0.048,10.0,train
E-TX000920-USES_IP,ACC:AC00280,IP:169.67.220.37,Account,IP,USES_IP,TX000920,2024-11-04 8:11:42,672.74,Branch,Tangerang Selatan,3674,0,None,0.048,10.0,train
E-TX000920-PAYS_MERCHANT,ACC:AC00280,MER:M068,Account,Merchant,PAYS_MERCHANT,TX000920,2024-11-04 8:11:42,672.74,Branch,Tangerang Selatan,3674,0,None,0.048,10.0,train
E-TX000920-LOCATED_IN,ACC:AC00280,GEO:3674,Account,GeoRegion,LOCATED_IN,TX000920,2024-11-04 8:11:42,672.74,Branch,Tangerang Selatan,3674,0,None,0.048,10.0,train
E-TX000920-RECEIVES_IN_REGION,REC:REC-0117,GEO:3674,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000920,2024-11-04 8:11:42,672.74,Branch,Tangerang Selatan,3674,0,None,0.048,10.0,train
E-TX000921-TRANSFER_TO,ACC:AC00352,REC:REC-0047,Account,RecipientAccount,TRANSFER_TO,TX000921,2024-11-04 8:11:29,74.04,Online,Banjarmasin,6371,0,None,0.2471,30.0,train
E-TX000921-USES_DEVICE,ACC:AC00352,DEV:D000103,Account,Device,USES_DEVICE,TX000921,2024-11-04 8:11:29,74.04,Online,Banjarmasin,6371,0,None,0.2471,30.0,train
E-TX000921-USES_IP,ACC:AC00352,IP:188.124.181.12,Account,IP,USES_IP,TX000921,2024-11-04 8:11:29,74.04,Online,Banjarmasin,6371,0,None,0.2471,30.0,train
E-TX000921-PAYS_MERCHANT,ACC:AC00352,MER:M094,Account,Merchant,PAYS_MERCHANT,TX000921,2024-11-04 8:11:29,74.04,Online,Banjarmasin,6371,0,None,0.2471,30.0,train
E-TX000921-LOCATED_IN,ACC:AC00352,GEO:6371,Account,GeoRegion,LOCATED_IN,TX000921,2024-11-04 8:11:29,74.04,Online,Banjarmasin,6371,0,None,0.2471,30.0,train
E-TX000921-RECEIVES_IN_REGION,REC:REC-0047,GEO:6371,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000921,2024-11-04 8:11:29,74.04,Online,Banjarmasin,6371,0,None,0.2471,30.0,train
E-TX000922-TRANSFER_TO,ACC:AC00495,REC:REC-0223,Account,RecipientAccount,TRANSFER_TO,TX000922,2024-11-04 8:10:02,197.18,Online,Jakarta Barat,3173,0,None,0.1533,20.0,train
E-TX000922-USES_DEVICE,ACC:AC00495,DEV:D000042,Account,Device,USES_DEVICE,TX000922,2024-11-04 8:10:02,197.18,Online,Jakarta Barat,3173,0,None,0.1533,20.0,train
E-TX000922-USES_IP,ACC:AC00495,IP:189.20.224.220,Account,IP,USES_IP,TX000922,2024-11-04 8:10:02,197.18,Online,Jakarta Barat,3173,0,None,0.1533,20.0,train
E-TX000922-PAYS_MERCHANT,ACC:AC00495,MER:M011,Account,Merchant,PAYS_MERCHANT,TX000922,2024-11-04 8:10:02,197.18,Online,Jakarta Barat,3173,0,None,0.1533,20.0,train
E-TX000922-LOCATED_IN,ACC:AC00495,GEO:3173,Account,GeoRegion,LOCATED_IN,TX000922,2024-11-04 8:10:02,197.18,Online,Jakarta Barat,3173,0,None,0.1533,20.0,train
E-TX000922-RECEIVES_IN_REGION,REC:REC-0223,GEO:3173,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000922,2024-11-04 8:10:02,197.18,Online,Jakarta Barat,3173,0,None,0.1533,20.0,train
E-TX002521-TRANSFER_TO,ACC:AC00061,REC:REC-0051,Account,RecipientAccount,TRANSFER_TO,TX002521,2024-11-04 8:09:46,21.15,Branch,Kendari,7471,0,None,0.178,20.0,train
E-TX002521-USES_DEVICE,ACC:AC00061,DEV:D000484,Account,Device,USES_DEVICE,TX002521,2024-11-04 8:09:46,21.15,Branch,Kendari,7471,0,None,0.178,20.0,train
E-TX002521-USES_IP,ACC:AC00061,IP:159.37.30.154,Account,IP,USES_IP,TX002521,2024-11-04 8:09:46,21.15,Branch,Kendari,7471,0,None,0.178,20.0,train
E-TX002521-PAYS_MERCHANT,ACC:AC00061,MER:M058,Account,Merchant,PAYS_MERCHANT,TX002521,2024-11-04 8:09:46,21.15,Branch,Kendari,7471,0,None,0.178,20.0,train
E-TX002521-LOCATED_IN,ACC:AC00061,GEO:7471,Account,GeoRegion,LOCATED_IN,TX002521,2024-11-04 8:09:46,21.15,Branch,Kendari,7471,0,None,0.178,20.0,train
E-TX002521-RECEIVES_IN_REGION,REC:REC-0051,GEO:7471,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX002521,2024-11-04 8:09:46,21.15,Branch,Kendari,7471,0,None,0.178,20.0,train
E-TX000924-TRANSFER_TO,ACC:AC00129,REC:REC-0052,Account,RecipientAccount,TRANSFER_TO,TX000924,2024-11-04 8:10:54,218.37,ATM,Jakarta Utara,3175,0,None,0.0807,10.0,train
E-TX000924-USES_DEVICE,ACC:AC00129,DEV:D000651,Account,Device,USES_DEVICE,TX000924,2024-11-04 8:10:54,218.37,ATM,Jakarta Utara,3175,0,None,0.0807,10.0,train
E-TX000924-USES_IP,ACC:AC00129,IP:147.119.62.178,Account,IP,USES_IP,TX000924,2024-11-04 8:10:54,218.37,ATM,Jakarta Utara,3175,0,None,0.0807,10.0,train
E-TX000924-PAYS_MERCHANT,ACC:AC00129,MER:M075,Account,Merchant,PAYS_MERCHANT,TX000924,2024-11-04 8:10:54,218.37,ATM,Jakarta Utara,3175,0,None,0.0807,10.0,train
E-TX000924-LOCATED_IN,ACC:AC00129,GEO:3175,Account,GeoRegion,LOCATED_IN,TX000924,2024-11-04 8:10:54,218.37,ATM,Jakarta Utara,3175,0,None,0.0807,10.0,train
E-TX000924-RECEIVES_IN_REGION,REC:REC-0052,GEO:3175,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000924,2024-11-04 8:10:54,218.37,ATM,Jakarta Utara,3175,0,None,0.0807,10.0,train
E-TX000925-TRANSFER_TO,ACC:AC00237,REC:REC-0228,Account,RecipientAccount,TRANSFER_TO,TX000925,2024-11-04 8:07:46,590.01,Online,Pekanbaru,1471,0,None,0.3308,40.0,train
E-TX000925-USES_DEVICE,ACC:AC00237,DEV:D000248,Account,Device,USES_DEVICE,TX000925,2024-11-04 8:07:46,590.01,Online,Pekanbaru,1471,0,None,0.3308,40.0,train
E-TX000925-USES_IP,ACC:AC00237,IP:197.162.55.147,Account,IP,USES_IP,TX000925,2024-11-04 8:07:46,590.01,Online,Pekanbaru,1471,0,None,0.3308,40.0,train
E-TX000925-PAYS_MERCHANT,ACC:AC00237,MER:M044,Account,Merchant,PAYS_MERCHANT,TX000925,2024-11-04 8:07:46,590.01,Online,Pekanbaru,1471,0,None,0.3308,40.0,train
E-TX000925-LOCATED_IN,ACC:AC00237,GEO:1471,Account,GeoRegion,LOCATED_IN,TX000925,2024-11-04 8:07:46,590.01,Online,Pekanbaru,1471,0,None,0.3308,40.0,train
E-TX000925-RECEIVES_IN_REGION,REC:REC-0228,GEO:1471,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000925,2024-11-04 8:07:46,590.01,Online,Pekanbaru,1471,0,None,0.3308,40.0,train
E-TX000926-TRANSFER_TO,ACC:AC00230,REC:REC-0086,Account,RecipientAccount,TRANSFER_TO,TX000926,2024-11-04 8:07:11,697.82,Online,Kupang,5371,0,None,0.2221,20.0,train
E-TX000926-USES_DEVICE,ACC:AC00230,DEV:D000377,Account,Device,USES_DEVICE,TX000926,2024-11-04 8:07:11,697.82,Online,Kupang,5371,0,None,0.2221,20.0,train
E-TX000926-USES_IP,ACC:AC00230,IP:161.25.82.11,Account,IP,USES_IP,TX000926,2024-11-04 8:07:11,697.82,Online,Kupang,5371,0,None,0.2221,20.0,train
E-TX000926-PAYS_MERCHANT,ACC:AC00230,MER:M092,Account,Merchant,PAYS_MERCHANT,TX000926,2024-11-04 8:07:11,697.82,Online,Kupang,5371,0,None,0.2221,20.0,train
E-TX000926-LOCATED_IN,ACC:AC00230,GEO:5371,Account,GeoRegion,LOCATED_IN,TX000926,2024-11-04 8:07:11,697.82,Online,Kupang,5371,0,None,0.2221,20.0,train
E-TX000926-RECEIVES_IN_REGION,REC:REC-0086,GEO:5371,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000926,2024-11-04 8:07:11,697.82,Online,Kupang,5371,0,None,0.2221,20.0,train
E-TX000927-TRANSFER_TO,ACC:AC00224,REC:REC-0154,Account,RecipientAccount,TRANSFER_TO,TX000927,2024-11-04 8:11:08,302.76,ATM,Jayapura,9471,0,None,0.4108,50.0,train
E-TX000927-USES_DEVICE,ACC:AC00224,DEV:D000640,Account,Device,USES_DEVICE,TX000927,2024-11-04 8:11:08,302.76,ATM,Jayapura,9471,0,None,0.4108,50.0,train
E-TX000927-USES_IP,ACC:AC00224,IP:221.23.158.87,Account,IP,USES_IP,TX000927,2024-11-04 8:11:08,302.76,ATM,Jayapura,9471,0,None,0.4108,50.0,train
E-TX000927-PAYS_MERCHANT,ACC:AC00224,MER:M043,Account,Merchant,PAYS_MERCHANT,TX000927,2024-11-04 8:11:08,302.76,ATM,Jayapura,9471,0,None,0.4108,50.0,train
E-TX000927-LOCATED_IN,ACC:AC00224,GEO:9471,Account,GeoRegion,LOCATED_IN,TX000927,2024-11-04 8:11:08,302.76,ATM,Jayapura,9471,0,None,0.4108,50.0,train
E-TX000927-RECEIVES_IN_REGION,REC:REC-0154,GEO:9471,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000927,2024-11-04 8:11:08,302.76,ATM,Jayapura,9471,0,None,0.4108,50.0,train
E-TX000928-TRANSFER_TO,ACC:AC00354,REC:REC-0015,Account,RecipientAccount,TRANSFER_TO,TX000928,2024-11-04 8:06:39,148.0,Branch,Jakarta Barat,3173,0,None,0.1853,20.0,train
E-TX000928-USES_DEVICE,ACC:AC00354,DEV:D000530,Account,Device,USES_DEVICE,TX000928,2024-11-04 8:06:39,148.0,Branch,Jakarta Barat,3173,0,None,0.1853,20.0,train
E-TX000928-USES_IP,ACC:AC00354,IP:38.164.132.63,Account,IP,USES_IP,TX000928,2024-11-04 8:06:39,148.0,Branch,Jakarta Barat,3173,0,None,0.1853,20.0,train
E-TX000928-PAYS_MERCHANT,ACC:AC00354,MER:M065,Account,Merchant,PAYS_MERCHANT,TX000928,2024-11-04 8:06:39,148.0,Branch,Jakarta Barat,3173,0,None,0.1853,20.0,train
E-TX000928-LOCATED_IN,ACC:AC00354,GEO:3173,Account,GeoRegion,LOCATED_IN,TX000928,2024-11-04 8:06:39,148.0,Branch,Jakarta Barat,3173,0,None,0.1853,20.0,train
E-TX000928-RECEIVES_IN_REGION,REC:REC-0015,GEO:3173,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000928,2024-11-04 8:06:39,148.0,Branch,Jakarta Barat,3173,0,None,0.1853,20.0,train
E-TX000929-TRANSFER_TO,ACC:AC00479,REC:REC-0024,Account,RecipientAccount,TRANSFER_TO,TX000929,2024-11-04 8:08:53,22.26,Branch,Surakarta,3372,0,None,0.4092,50.0,train
E-TX000929-USES_DEVICE,ACC:AC00479,DEV:D000028,Account,Device,USES_DEVICE,TX000929,2024-11-04 8:08:53,22.26,Branch,Surakarta,3372,0,None,0.4092,50.0,train
E-TX000929-USES_IP,ACC:AC00479,IP:211.45.75.44,Account,IP,USES_IP,TX000929,2024-11-04 8:08:53,22.26,Branch,Surakarta,3372,0,None,0.4092,50.0,train
E-TX000929-PAYS_MERCHANT,ACC:AC00479,MER:M057,Account,Merchant,PAYS_MERCHANT,TX000929,2024-11-04 8:08:53,22.26,Branch,Surakarta,3372,0,None,0.4092,50.0,train
E-TX000929-LOCATED_IN,ACC:AC00479,GEO:3372,Account,GeoRegion,LOCATED_IN,TX000929,2024-11-04 8:08:53,22.26,Branch,Surakarta,3372,0,None,0.4092,50.0,train
E-TX000929-RECEIVES_IN_REGION,REC:REC-0024,GEO:3372,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000929,2024-11-04 8:08:53,22.26,Branch,Surakarta,3372,0,None,0.4092,50.0,train
E-TX000930-TRANSFER_TO,ACC:AC00329,REC:REC-0167,Account,RecipientAccount,TRANSFER_TO,TX000930,2024-11-04 8:12:22,0.86,ATM,Tangerang Selatan,3674,0,None,0.1769,20.0,train
E-TX000930-USES_DEVICE,ACC:AC00329,DEV:D000082,Account,Device,USES_DEVICE,TX000930,2024-11-04 8:12:22,0.86,ATM,Tangerang Selatan,3674,0,None,0.1769,20.0,train
E-TX000930-USES_IP,ACC:AC00329,IP:120.16.186.17,Account,IP,USES_IP,TX000930,2024-11-04 8:12:22,0.86,ATM,Tangerang Selatan,3674,0,None,0.1769,20.0,train
E-TX000930-PAYS_MERCHANT,ACC:AC00329,MER:M050,Account,Merchant,PAYS_MERCHANT,TX000930,2024-11-04 8:12:22,0.86,ATM,Tangerang Selatan,3674,0,None,0.1769,20.0,train
E-TX000930-LOCATED_IN,ACC:AC00329,GEO:3674,Account,GeoRegion,LOCATED_IN,TX000930,2024-11-04 8:12:22,0.86,ATM,Tangerang Selatan,3674,0,None,0.1769,20.0,train
E-TX000930-RECEIVES_IN_REGION,REC:REC-0167,GEO:3674,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000930,2024-11-04 8:12:22,0.86,ATM,Tangerang Selatan,3674,0,None,0.1769,20.0,train
E-TX000931-TRANSFER_TO,ACC:AC00160,REC:REC-0029,Account,RecipientAccount,TRANSFER_TO,TX000931,2024-11-04 8:11:06,757.1,Branch,Banda Aceh,1171,0,None,0.1752,20.0,train
E-TX000931-USES_DEVICE,ACC:AC00160,DEV:D000667,Account,Device,USES_DEVICE,TX000931,2024-11-04 8:11:06,757.1,Branch,Banda Aceh,1171,0,None,0.1752,20.0,train
E-TX000931-USES_IP,ACC:AC00160,IP:14.200.197.126,Account,IP,USES_IP,TX000931,2024-11-04 8:11:06,757.1,Branch,Banda Aceh,1171,0,None,0.1752,20.0,train
E-TX000931-PAYS_MERCHANT,ACC:AC00160,MER:M071,Account,Merchant,PAYS_MERCHANT,TX000931,2024-11-04 8:11:06,757.1,Branch,Banda Aceh,1171,0,None,0.1752,20.0,train
E-TX000931-LOCATED_IN,ACC:AC00160,GEO:1171,Account,GeoRegion,LOCATED_IN,TX000931,2024-11-04 8:11:06,757.1,Branch,Banda Aceh,1171,0,None,0.1752,20.0,train
