NodeID,NodeType,TxCount,FraudTxCount,TotalAmount,AvgRiskScore,MaxRuleRiskScore,UniqueAccounts,PrimaryLocation,Split,OutDegree,InDegree,FraudRelatedLabel,FraudRingLabel_Seed,GraphRiskScore_Seed
DEV:D000655,Device,4,0,667.12,0.16042499999999998,35.0,4,Ambon,train,0,4,0,0,0.1282
DEV:D000656,Device,2,0,1012.78,0.1274,10.0,2,Jayapura,test,0,2,0,0,0.0901
DEV:D000657,Device,4,0,1499.11,0.338675,50.0,4,Balikpapan,validation,0,4,0,0,0.2263
DEV:D000658,Device,4,1,630.5500000000001,0.314025,70.0,4,Batam,train,0,4,1,0,0.2627
DEV:D000659,Device,2,1,1133.53,0.3995,75.0,2,Banda Aceh,train,0,2,1,0,0.2897
DEV:D000660,Device,4,0,556.26,0.205075,50.0,4,Jakarta Timur,train,0,4,0,0,0.1528
DEV:D000661,Device,4,0,1861.3899999999999,0.21505,45.0,4,Batam,train,0,4,0,0,0.1583
DEV:D000662,Device,1,0,35.98,0.0395,10.0,1,Manado,train,0,1,0,0,0.0317
DEV:D000663,Device,9,0,1930.19,0.28251111111111116,60.0,9,Batam,train,0,9,0,0,0.2454
DEV:D000664,Device,2,0,318.83,0.07314999999999999,20.0,2,Bandar Lampung,validation,0,2,0,0,0.0602
DEV:D000665,Device,3,0,1257.03,0.11645,20.0,3,Padang,train,0,3,0,0,0.094
DEV:D000666,Device,2,0,758.8399999999999,0.29275,45.0,2,Jakarta Pusat,test,0,2,0,0,0.181
DEV:D000667,Device,5,0,1730.58,0.34802,65.0,5,Banda Aceh,test,0,5,0,0,0.2414
DEV:D000668,Device,5,0,882.13,0.45434,60.0,5,Depok,train,0,5,0,0,0.2999
DEV:D000669,Device,5,0,1203.61,0.32195999999999997,45.0,5,Denpasar,train,0,5,0,0,0.2271
DEV:D000670,Device,8,0,2226.17,0.226975,40.0,8,Palembang,train,0,8,0,0,0.2048
DEV:D000671,Device,6,0,905.81,0.2281,30.0,6,Jakarta Utara,train,0,6,0,0,0.1855
DEV:D000672,Device,4,0,1403.6399999999999,0.120775,20.0,4,Bekasi,train,0,4,0,0,0.1064
DEV:D000673,Device,6,0,2733.2999999999997,0.25889999999999996,50.0,6,Tangerang Selatan,train,0,6,0,0,0.2024
DEV:D000674,Device,7,1,1928.5800000000002,0.2992857142857143,70.0,7,Banda Aceh,train,0,7,1,0,0.2846
DEV:D000675,Device,1,0,138.95,0.4228,50.0,1,Bekasi,test,0,1,0,0,0.2425
DEV:D000676,Device,3,0,1927.87,0.23443333333333335,45.0,3,Padang,train,0,3,0,0,0.1589
DEV:D000677,Device,4,0,1720.34,0.295975,50.0,4,Bekasi,train,0,4,0,0,0.2028
DEV:D000678,Device,4,0,1302.6999999999998,0.13225,20.0,4,Tangerang Selatan,train,0,4,0,0,0.1127
DEV:D000679,Device,2,0,400.31000000000006,0.0994,10.0,2,Jakarta Utara,train,0,2,0,0,0.0747
DEV:D000680,Device,3,0,875.6199999999999,0.3434333333333333,50.0,3,Bandung,train,0,3,0,0,0.2189
DEV:D000681,Device,3,0,1490.69,0.20989999999999998,35.0,3,Jakarta Utara,train,0,3,0,0,0.1454
DEV:D000682,Device,6,2,1752.08,0.5365833333333333,85.0,6,Bengkulu,train,0,6,1,0,0.4551
DEV:D000683,Device,1,0,436.64,0.0557,10.0,1,Denpasar,test,0,1,0,0,0.0406
DEV:D000684,Device,4,0,761.59,0.0905,10.0,4,Depok,train,0,4,0,0,0.0898
DEV:D000685,Device,4,0,746.16,0.167025,20.0,4,Bekasi,train,0,4,0,0,0.1319
DEV:D000686,Device,6,0,1968.4299999999998,0.25193333333333334,55.0,6,Bengkulu,train,0,6,0,0,0.1986
DEV:D000687,Device,4,0,460.53,0.1369,20.0,4,Depok,train,0,4,0,0,0.1153
DEV:D000688,Device,3,1,1880.19,0.5232,100.0,3,Banjarmasin,test,0,3,1,0,0.3678
DEV:D000689,Device,2,0,549.0799999999999,0.1337,20.0,2,Solo,train,0,2,0,0,0.0935
DEV:D000690,Device,6,0,1730.29,0.2973166666666666,65.0,6,Palangka Raya,train,0,6,0,0,0.2235
DEV:D000691,Device,2,1,812.61,0.3991,70.0,2,Malang,train,0,2,1,0,0.2895
DEV:D000692,Device,2,0,1169.56,0.2112,40.0,2,Palembang,test,0,2,0,0,0.1362
DEV:D000693,Device,4,0,1015.9799999999999,0.12975,30.0,4,Ambon,train,0,4,0,0,0.1114
DEV:D000694,Device,1,0,438.04,0.138,10.0,1,Ambon,validation,0,1,0,0,0.0859
DEV:D000695,Device,2,0,753.53,0.1433,20.0,2,Bogor,train,0,2,0,0,0.0988
DEV:D000696,Device,2,0,287.04,0.12935,20.0,2,Bogor,train,0,2,0,0,0.0911
DEV:D000697,Device,9,0,3183.21,0.3395111111111111,60.0,9,Ambon,train,0,9,0,0,0.2767
DEV:D000698,Device,3,0,880.0899999999999,0.38483333333333336,50.0,3,Batam,train,0,3,0,0,0.2417
DEV:D000699,Device,2,0,509.81,0.12735000000000002,20.0,2,Balikpapan,train,0,2,0,0,0.09
DEV:D000700,Device,5,0,600.4,0.21858,30.0,5,Jakarta Timur,train,0,5,0,0,0.1702
DEV:D_UNKNOWN,Device,30,3,8600.27,0.49118333333333336,90.0,27,Banda Aceh,train,0,27,1,0,0.6202
GEO:1171,GeoRegion,60,2,15682.23,0.2583816666666667,75.0,57,Banda Aceh,train,0,114,1,0,0.4421
GEO:1275,GeoRegion,30,1,9444.65,0.23113333333333333,65.0,28,Medan,train,0,57,1,0,0.3771
GEO:1371,GeoRegion,64,4,17260.69,0.24933846153846154,85.0,63,Padang,train,0,121,1,0,0.5371
GEO:1471,GeoRegion,59,3,20127.87,0.25974406779661013,85.0,51,Pekanbaru,train,0,104,1,0,0.4929
GEO:1571,GeoRegion,50,1,11857.36,0.21429199999999998,75.0,48,Jambi,train,0,94,1,0,0.3679
GEO:1671,GeoRegion,62,1,15687.69,0.23922580645161293,70.0,59,Palembang,train,0,116,1,0,0.3816
GEO:1771,GeoRegion,69,3,22029.73,0.23589565217391306,85.0,64,Bengkulu,train,0,131,1,0,0.4797
GEO:1871,GeoRegion,40,1,9780.19,0.21961,85.0,36,Bandar Lampung,train,0,75,1,0,0.3708
GEO:2171,GeoRegion,54,1,14321.050000000001,0.22085925925925928,70.0,54,Batam,train,0,103,1,0,0.3715
GEO:3171,GeoRegion,60,2,16257.8,0.25705666666666666,85.0,58,Jakarta Pusat,train,0,110,1,0,0.4414
GEO:3172,GeoRegion,62,1,20266.76,0.22963333333333336,80.0,60,Jakarta Timur,train,0,116,1,0,0.3763
GEO:3173,GeoRegion,67,2,20658.38,0.22788970588235294,80.0,66,Jakarta Barat,train,0,128,1,0,0.4253
GEO:3174,GeoRegion,55,1,19527.15,0.22498448275862068,60.0,51,Jakarta Selatan,train,0,102,1,0,0.3737
GEO:3175,GeoRegion,122,4,32577.97,0.2500435483870968,85.0,108,Jakarta Utara,train,0,216,1,0,0.5375
GEO:3271,GeoRegion,58,1,22944.489999999998,0.24907796610169491,70.0,55,Bogor,train,0,108,1,0,0.387
GEO:3273,GeoRegion,55,3,15375.12,0.26494285714285715,90.0,53,Bandung,train,0,103,1,0,0.4957
GEO:3275,GeoRegion,45,0,16214.44,0.22562444444444446,60.0,41,Bekasi,train,0,82,0,0,0.3241
GEO:3276,GeoRegion,58,3,16734.75,0.2429706896551724,100.0,55,Depok,train,0,107,1,0,0.4836
GEO:3372,GeoRegion,117,7,39578.2,0.2512237288135593,100.0,105,Solo,train,0,204,1,0,0.5882
GEO:3374,GeoRegion,102,4,32601.57,0.2717745098039216,75.0,94,Semarang,train,0,185,1,0,0.5495
GEO:3471,GeoRegion,70,5,20797.28,0.2532943661971831,100.0,67,Yogyakarta,train,0,130,1,0,0.5893
GEO:3573,GeoRegion,61,1,16793.23,0.2259967213114754,75.0,51,Malang,train,0,104,1,0,0.3743
GEO:3578,GeoRegion,63,2,18315.670000000002,0.25518412698412696,90.0,61,Surabaya,train,0,119,1,0,0.4404
GEO:3603,GeoRegion,48,1,10874.11,0.2005479166666667,80.0,46,Tangerang,train,0,92,1,0,0.3603
GEO:3674,GeoRegion,116,8,39211.16,0.2534666666666667,90.0,105,Tangerang Selatan,train,0,201,1,0,0.5894
GEO:5171,GeoRegion,69,2,19675.75,0.24476811594202896,90.0,62,Denpasar,train,0,126,1,0,0.4346
GEO:5271,GeoRegion,59,2,17285.29,0.23581,75.0,54,Mataram,train,0,111,1,0,0.4297
GEO:5371,GeoRegion,58,1,17759.579999999998,0.24086166666666667,70.0,54,Kupang,train,0,109,1,0,0.3825
GEO:6171,GeoRegion,55,2,17346.82,0.23548771929824563,75.0,53,Pontianak,train,0,105,1,0,0.4295
GEO:6271,GeoRegion,60,2,13776.18,0.23922622950819672,70.0,58,Palangka Raya,train,0,108,1,0,0.4316
GEO:6371,GeoRegion,63,3,21957.94,0.242828125,70.0,58,Banjarmasin,train,0,114,1,0,0.4836
GEO:6471,GeoRegion,55,1,16428.329999999998,0.2386381818181818,60.0,53,Balikpapan,train,0,106,1,0,0.3813
GEO:6472,GeoRegion,58,3,18081.55,0.2589,100.0,56,Samarinda,train,0,107,1,0,0.4924
GEO:7171,GeoRegion,54,0,14119.54,0.2255925925925926,60.0,48,Manado,train,0,92,0,0,0.3241
GEO:7271,GeoRegion,67,2,17165.17,0.24275441176470589,90.0,64,Palu,train,0,124,1,0,0.4335
GEO:7371,GeoRegion,50,2,14915.05,0.23901,75.0,45,Makassar,train,0,95,1,0,0.4315
GEO:7471,GeoRegion,54,3,18874.17,0.25180925925925923,100.0,52,Kendari,train,0,100,1,0,0.4885
GEO:8171,GeoRegion,67,0,19576.33,0.22897462686567166,65.0,63,Ambon,train,0,120,0,0,0.3259
GEO:9271,GeoRegion,46,3,16616.93,0.2617,80.0,44,Sorong,train,0,87,1,0,0.4939
GEO:9471,GeoRegion,52,2,14412.58,0.24258888888888888,70.0,50,Jayapura,train,0,101,1,0,0.4334
IP:0.0.0.0,IP,20,1,4088.57,0.417655,70.0,20,Jakarta Utara,train,0,20,1,0,0.4797
IP:1.198.76.182,IP,8,0,2886.4300000000003,0.160875,30.0,8,Ambon,train,0,8,0,0,0.1685
IP:1.238.163.61,IP,3,0,131.73,0.20379999999999998,40.0,3,Samarinda,train,0,3,0,0,0.1421
IP:1.7.29.72,IP,2,0,502.09000000000003,0.27805,55.0,2,Banjarmasin,train,0,2,0,0,0.1729
IP:1.98.25.114,IP,3,0,1079.93,0.21073333333333333,30.0,3,Makassar,test,0,3,0,0,0.1459
IP:10.144.131.89,IP,3,0,783.47,0.20373333333333332,30.0,3,Ambon,validation,0,3,0,0,0.1421
IP:10.191.172.154,IP,5,0,1216.81,0.18188,30.0,5,Ambon,train,0,5,0,0,0.15
IP:10.223.224.50,IP,5,1,1404.23,0.31822,90.0,5,Depok,train,0,5,1,0,0.275
IP:100.128.70.210,IP,2,0,139.9,0.19045,40.0,2,Jakarta Pusat,train,0,2,0,0,0.1247
IP:100.137.90.188,IP,5,1,1021.22,0.34152,90.0,5,Mataram,train,0,5,1,0,0.2878
IP:100.198.165.4,IP,4,1,1553.51,0.3111,85.0,4,Ambon,train,0,4,1,0,0.2611
IP:100.4.40.132,IP,6,0,2653.5699999999997,0.17738333333333334,30.0,6,Banjarmasin,train,0,6,0,0,0.1576
IP:101.120.142.50,IP,3,0,660.76,0.17956666666666665,20.0,3,Bandung,train,0,3,0,0,0.1288
IP:101.223.82.253,IP,9,1,2540.8,0.2391222222222222,70.0,9,Mataram,train,0,9,1,0,0.2715
IP:101.90.40.193,IP,8,0,2011.62,0.2608125,60.0,8,Bengkulu,train,0,8,0,0,0.2234
IP:102.203.223.1,IP,1,0,372.08,0.2026,20.0,1,Jakarta Utara,train,0,1,0,0,0.1214
IP:104.155.121.252,IP,8,0,3389.44,0.394975,50.0,8,Palembang,train,0,8,0,0,0.2972
IP:104.165.213.58,IP,2,0,668.49,0.10075,10.0,2,Kupang,train,0,2,0,0,0.0754
IP:104.80.232.55,IP,3,0,1158.8,0.1920666666666667,30.0,3,Balikpapan,train,0,3,0,0,0.1356
IP:105.136.156.29,IP,2,0,196.6,0.15865,35.0,2,Balikpapan,test,0,2,0,0,0.1073
IP:105.6.30.244,IP,1,0,175.02,0.1329,10.0,1,Jakarta Selatan,validation,0,1,0,0,0.0831
IP:105.87.212.115,IP,6,0,2069.0,0.22434999999999997,60.0,6,Jakarta Selatan,train,0,6,0,0,0.1834
IP:106.140.105.35,IP,1,0,14.0,0.1486,20.0,1,Surakarta,train,0,1,0,0,0.0917
IP:106.244.1.47,IP,8,0,2596.17,0.174725,50.0,8,Malang,train,0,8,0,0,0.1761
IP:107.247.202.71,IP,5,0,2438.06,0.17486,35.0,5,Banjarmasin,test,0,5,0,0,0.1462
IP:107.248.120.12,IP,3,0,887.4300000000001,0.12816666666666668,30.0,3,Malang,train,0,3,0,0,0.1005
IP:109.105.179.186,IP,3,0,514.55,0.22466666666666665,50.0,3,Ambon,train,0,3,0,0,0.1536
IP:109.211.212.135,IP,1,0,435.08,0.1903,20.0,1,Pontianak,train,0,1,0,0,0.1147
IP:109.42.41.157,IP,5,0,1205.6599999999999,0.19254,40.0,5,Ambon,validation,0,5,0,0,0.1559
IP:11.167.243.171,IP,6,1,1508.22,0.29185,75.0,6,Jakarta Utara,train,0,6,1,0,0.2705
IP:11.188.75.155,IP,4,0,1148.74,0.22765,30.0,4,Depok,train,0,4,0,0,0.1652
IP:11.3.59.231,IP,3,0,959.5,0.2228,45.0,3,Jakarta Barat,train,0,3,0,0,0.1525
IP:110.150.1.201,IP,5,1,1631.6,0.48886,90.0,5,Bandung,train,0,5,1,0,0.3689
IP:110.235.207.187,IP,3,0,942.5100000000001,0.2969333333333333,50.0,3,Bengkulu,train,0,3,0,0,0.1933
IP:110.243.14.36,IP,1,0,118.1,0.0348,10.0,1,Banjarmasin,train,0,1,0,0,0.0291
IP:110.247.153.70,IP,4,0,460.34000000000003,0.23955,60.0,4,Bogor,train,0,4,0,0,0.1718
IP:110.64.1.201,IP,5,0,1214.42,0.19642,30.0,5,Banjarmasin,train,0,5,0,0,0.158
IP:111.226.226.202,IP,8,0,1948.83,0.171675,40.0,8,Solo,train,0,8,0,0,0.1744
IP:111.78.64.133,IP,4,0,1571.79,0.18695,55.0,4,Ambon,train,0,4,0,0,0.1428
IP:112.196.12.19,IP,6,0,1473.47,0.2846166666666667,60.0,6,Yogyakarta,train,0,6,0,0,0.2165
IP:112.222.0.29,IP,3,0,885.6700000000001,0.15513333333333332,20.0,3,Bandar Lampung,train,0,3,0,0,0.1153
IP:112.56.160.202,IP,5,0,1504.18,0.2375,70.0,5,Banda Aceh,train,0,5,0,0,0.1806
IP:112.66.191.48,IP,1,0,746.78,0.1004,10.0,1,Medan,train,0,1,0,0,0.0652
IP:112.86.148.212,IP,6,0,2221.56,0.2186,30.0,6,Bandar Lampung,train,0,6,0,0,0.1802
IP:113.115.81.178,IP,6,0,1257.6100000000001,0.17553333333333332,30.0,6,Balikpapan,train,0,6,0,0,0.1565
IP:113.134.242.82,IP,3,0,192.82,0.1153,10.0,3,Bandar Lampung,train,0,3,0,0,0.0934
IP:113.137.153.101,IP,7,1,3750.3500000000004,0.2731571428571428,50.0,7,Jakarta Utara,train,0,7,1,0,0.2702
IP:113.201.172.36,IP,3,0,1439.57,0.4432333333333333,60.0,3,Palembang,train,0,3,0,0,0.2738
IP:113.21.93.28,IP,2,0,167.97,0.22495,40.0,2,Ambon,train,0,2,0,0,0.1437
IP:114.115.12.20,IP,2,0,246.65,0.20944999999999997,40.0,2,Jakarta Utara,train,0,2,0,0,0.1352
IP:114.223.129.47,IP,2,0,520.97,0.24180000000000001,40.0,2,Denpasar,train,0,2,0,0,0.153
IP:115.196.150.105,IP,1,0,800.29,0.3382,45.0,1,Tangerang Selatan,train,0,1,0,0,0.196
IP:115.218.48.83,IP,1,0,114.98,0.1512,20.0,1,Palangka Raya,validation,0,1,0,0,0.0932
IP:115.241.186.164,IP,5,1,869.26,0.511,75.0,5,Banda Aceh,train,0,5,1,0,0.381
IP:115.30.82.168,IP,4,0,2131.94,0.25587499999999996,40.0,4,Ambon,train,0,4,0,0,0.1807
IP:115.96.94.156,IP,2,0,1006.31,0.4475,60.0,2,Balikpapan,test,0,2,0,0,0.2661
IP:116.106.207.139,IP,4,1,3203.15,0.30567500000000003,70.0,4,Tangerang Selatan,test,0,4,1,0,0.2581
IP:116.175.11.222,IP,4,1,1590.12,0.372,85.0,4,Banjarmasin,train,0,4,1,0,0.2946
IP:116.237.223.50,IP,4,0,1082.47,0.20640000000000003,60.0,4,Bandung,train,0,4,0,0,0.1535
IP:116.43.88.219,IP,4,0,800.1500000000001,0.2831,45.0,4,Denpasar,train,0,4,0,0,0.1957
IP:116.44.12.250,IP,5,0,878.39,0.25326,40.0,5,Denpasar,train,0,5,0,0,0.1893
IP:117.67.192.211,IP,4,0,1181.02,0.15357500000000002,30.0,3,Bengkulu,test,0,3,0,0,0.1145
IP:119.105.89.125,IP,1,0,168.54,0.1313,10.0,1,Bengkulu,train,0,1,0,0,0.0822
IP:119.163.214.161,IP,5,0,1127.77,0.18526,50.0,5,Ambon,train,0,5,0,0,0.1519
IP:119.186.154.104,IP,1,0,145.54,0.0843,10.0,1,Mataram,train,0,1,0,0,0.0564
IP:119.199.76.61,IP,1,0,122.65,0.101,10.0,1,Kendari,validation,0,1,0,0,0.0656
IP:119.43.28.203,IP,3,0,220.74,0.14946666666666666,20.0,3,Surabaya,train,0,3,0,0,0.1122
IP:12.240.113.200,IP,2,0,255.34,0.13795000000000002,20.0,2,Bengkulu,test,0,2,0,0,0.0959
IP:12.246.170.239,IP,3,0,861.77,0.3046,55.0,3,Malang,train,0,3,0,0,0.1975
IP:12.71.148.184,IP,1,0,606.27,0.1959,20.0,1,Jambi,train,0,1,0,0,0.1177
IP:120.16.186.17,IP,3,0,603.75,0.14513333333333334,20.0,3,Tangerang Selatan,test,0,3,0,0,0.1098
IP:120.170.93.69,IP,7,2,1243.07,0.4895,75.0,7,Jakarta Pusat,train,0,7,1,0,0.4392
IP:120.32.147.210,IP,3,0,510.71000000000004,0.12646666666666667,30.0,3,Bandung,train,0,3,0,0,0.0996
IP:121.67.144.20,IP,8,0,3622.0,0.1705625,45.0,8,Jakarta Utara,train,0,8,0,0,0.1738
IP:122.30.82.244,IP,1,0,23.14,0.1148,10.0,1,Semarang,train,0,1,0,0,0.0731
IP:122.94.26.104,IP,3,0,965.77,0.28223333333333334,45.0,3,Jakarta Pusat,train,0,3,0,0,0.1852
IP:124.180.225.109,IP,3,0,1479.12,0.1468,20.0,3,Balikpapan,train,0,3,0,0,0.1107
IP:124.6.134.78,IP,5,0,784.26,0.25451999999999997,50.0,5,Jakarta Utara,train,0,5,0,0,0.19
IP:125.225.212.244,IP,5,0,1463.6899999999998,0.24874000000000002,60.0,5,Kupang,train,0,5,0,0,0.1868
IP:125.89.163.224,IP,6,0,2485.3,0.20023333333333335,50.0,6,Palembang,train,0,6,0,0,0.1701
IP:128.16.32.183,IP,2,0,591.02,0.28235,40.0,2,Jakarta Timur,train,0,2,0,0,0.1753
IP:129.102.184.189,IP,3,0,1008.9,0.2971,50.0,3,Depok,train,0,3,0,0,0.1934
IP:129.108.48.116,IP,2,0,659.7,0.2788,45.0,2,Kupang,train,0,2,0,0,0.1733
IP:13.149.61.4,IP,4,0,1521.89,0.12467500000000001,30.0,4,Bandung,train,0,4,0,0,0.1086
IP:13.188.62.74,IP,3,0,1148.17,0.24646666666666664,60.0,3,Palembang,train,0,3,0,0,0.1656
IP:13.30.106.126,IP,3,0,673.89,0.20779999999999998,30.0,3,Jakarta Selatan,train,0,3,0,0,0.1443
IP:13.88.251.53,IP,4,0,1614.62,0.2208,30.0,4,Jambi,train,0,4,0,0,0.1614
IP:130.29.230.16,IP,2,0,235.25,0.2096,40.0,2,Surabaya,train,0,2,0,0,0.1353
IP:130.92.201.49,IP,4,0,1173.58,0.149425,30.0,4,Jakarta Pusat,train,0,4,0,0,0.1222
IP:131.41.45.13,IP,7,0,3229.09,0.25592857142857145,50.0,7,Ambon,train,0,7,0,0,0.2108
IP:132.127.5.187,IP,3,0,760.56,0.1309,20.0,3,Ambon,train,0,3,0,0,0.102
IP:133.223.159.151,IP,3,0,655.62,0.3656333333333333,60.0,3,Kupang,train,0,3,0,0,0.2311
IP:133.63.96.21,IP,9,0,1376.83,0.25974444444444444,60.0,9,Ambon,train,0,9,0,0,0.2329
IP:133.67.250.163,IP,5,0,1224.11,0.19097999999999998,40.0,5,Bekasi,train,0,5,0,0,0.155
IP:134.140.85.231,IP,6,0,2345.77,0.15893333333333334,45.0,6,Denpasar,test,0,6,0,0,0.1474
IP:134.222.122.238,IP,8,0,1671.57,0.22292499999999998,50.0,8,Pekanbaru,train,0,8,0,0,0.2026
IP:134.247.5.188,IP,3,0,278.53000000000003,0.165,20.0,3,Balikpapan,test,0,3,0,0,0.1208
IP:135.29.211.116,IP,4,0,617.75,0.200375,50.0,4,Ambon,train,0,4,0,0,0.1502
IP:135.73.131.111,IP,5,0,2223.37,0.30898000000000003,65.0,5,Ambon,train,0,5,0,0,0.2199
IP:136.104.90.223,IP,4,1,1107.82,0.3286,85.0,4,Banda Aceh,train,0,4,1,0,0.2707
IP:136.105.231.135,IP,3,0,869.4100000000001,0.2543,30.0,3,Jakarta Pusat,train,0,3,0,0,0.1699
IP:136.162.111.135,IP,4,1,2031.26,0.32682500000000003,60.0,4,Pekanbaru,train,0,4,1,0,0.2698
IP:136.172.149.77,IP,8,0,1403.13,0.17767777777777777,30.0,8,Jakarta Selatan,train,0,8,0,0,0.1777
IP:136.250.159.93,IP,4,0,573.47,0.2061,50.0,4,Palembang,train,0,4,0,0,0.1534
IP:137.135.250.168,IP,3,0,547.43,0.20703333333333332,30.0,3,Banjarmasin,train,0,3,0,0,0.1439
IP:137.33.78.168,IP,5,0,2176.84,0.1433,20.0,5,Jakarta Selatan,train,0,5,0,0,0.1288
IP:138.181.222.38,IP,2,0,1075.78,0.1773,20.0,2,Depok,train,0,2,0,0,0.1175
IP:138.210.196.19,IP,4,0,2238.06,0.23534000000000002,50.0,4,Jakarta Utara,train,0,4,0,0,0.1694
IP:138.220.61.84,IP,2,0,618.07,0.11705,20.0,2,Batam,test,0,2,0,0,0.0844
IP:138.87.180.254,IP,4,0,2003.46,0.173875,30.0,4,Bengkulu,train,0,4,0,0,0.1356
IP:139.23.212.102,IP,9,0,3784.51,0.21331111111111112,50.0,9,Bengkulu,train,0,9,0,0,0.2073
IP:14.105.144.122,IP,1,0,33.89,0.1239,10.0,1,Manado,train,0,1,0,0,0.0781
IP:14.200.197.126,IP,4,0,1197.44,0.15917499999999998,20.0,4,Ambon,train,0,4,0,0,0.1275
IP:140.212.253.222,IP,4,0,934.18,0.17672500000000002,30.0,4,Banjarmasin,train,0,4,0,0,0.1372
IP:140.94.123.72,IP,3,0,757.01,0.2754666666666667,50.0,3,Malang,train,0,3,0,0,0.1815
IP:141.121.30.32,IP,6,0,2872.72,0.1757,35.0,6,Jakarta Utara,train,0,6,0,0,0.1566
IP:141.169.67.34,IP,3,0,966.6600000000001,0.14823333333333333,20.0,3,Banjarmasin,train,0,3,0,0,0.1115
IP:141.201.46.191,IP,5,0,1113.63,0.2848,50.0,5,Banda Aceh,train,0,5,0,0,0.2066
IP:141.241.241.128,IP,9,0,2597.21,0.21462222222222221,60.0,9,Bekasi,train,0,9,0,0,0.208
IP:142.148.226.178,IP,4,0,1098.38,0.19265,40.0,4,Palu,train,0,4,0,0,0.146
IP:142.160.124.244,IP,3,0,877.67,0.21473333333333333,30.0,3,Jakarta Selatan,train,0,3,0,0,0.1481
IP:142.184.68.230,IP,3,1,1551.8999999999999,0.4745,65.0,3,Batam,train,0,3,1,0,0.341
IP:143.212.47.226,IP,9,0,2628.2,0.1786111111111111,50.0,9,Tangerang,train,0,9,0,0,0.1882
IP:144.228.168.6,IP,5,0,1029.3,0.30438,65.0,5,Jakarta Pusat,train,0,5,0,0,0.2174
IP:144.91.150.133,IP,6,0,1135.71,0.1839833333333333,30.0,4,Balikpapan,train,0,4,0,0,0.1412
IP:145.1.251.175,IP,1,0,230.3,0.3289,40.0,1,Tangerang Selatan,train,0,1,0,0,0.1909
IP:145.179.219.57,IP,5,0,1753.15,0.18308,30.0,5,Bandar Lampung,train,0,5,0,0,0.1507
IP:145.246.171.225,IP,6,1,2639.58,0.44616666666666666,85.0,6,Jakarta Utara,train,0,6,1,0,0.3554
IP:145.76.10.8,IP,5,0,1910.5900000000001,0.19927999999999998,60.0,5,Denpasar,train,0,5,0,0,0.1596
IP:146.250.144.172,IP,4,0,1058.15,0.14304999999999998,30.0,4,Bekasi,train,0,4,0,0,0.1187
IP:146.47.189.38,IP,2,0,289.86,0.27095,50.0,2,Banjarmasin,train,0,2,0,0,0.169
IP:146.53.16.47,IP,3,0,1869.83,0.19973333333333332,45.0,3,Batam,test,0,3,0,0,0.1399
IP:146.69.70.214,IP,8,0,1953.0900000000001,0.2013625,50.0,8,Bandung,train,0,8,0,0,0.1907
IP:147.114.91.132,IP,8,0,1632.97,0.17725,30.0,8,Jakarta Barat,train,0,8,0,0,0.1775
IP:147.119.62.178,IP,10,0,2040.98,0.18346,60.0,10,Kupang,train,0,10,0,0,0.2009
IP:147.125.143.41,IP,5,0,1016.23,0.14132,20.0,5,Batam,train,0,5,0,0,0.1277
IP:147.227.81.224,IP,6,0,1229.95,0.17821428571428571,30.0,6,Jakarta Timur,train,0,6,0,0,0.158
IP:147.234.20.46,IP,6,1,1253.73,0.2970833333333333,85.0,6,Bengkulu,train,0,6,1,0,0.2734
IP:147.94.242.35,IP,1,0,199.02,0.5052,60.0,1,Jakarta Utara,train,0,1,0,0,0.2879
IP:148.112.151.27,IP,4,0,1145.5900000000001,0.29235,55.0,4,Denpasar,train,0,4,0,0,0.2008
IP:148.181.195.227,IP,2,0,371.98,0.22625,40.0,2,Bogor,train,0,2,0,0,0.1444
IP:148.234.210.167,IP,3,0,472.02,0.25933333333333336,45.0,3,Jakarta Utara,validation,0,3,0,0,0.1726
IP:148.25.159.90,IP,3,0,226.32,0.27799999999999997,40.0,3,Jakarta Utara,train,0,3,0,0,0.1829
IP:148.42.122.1,IP,2,0,555.5,0.23745,30.0,2,Samarinda,train,0,2,0,0,0.1506
IP:149.46.124.220,IP,2,0,439.76,0.3315,60.0,2,Semarang,test,0,2,0,0,0.2023
IP:149.84.108.18,IP,7,0,1133.49,0.1954875,30.0,7,Padang,train,0,7,0,0,0.1775
IP:15.176.70.194,IP,2,0,429.89,0.22385,30.0,2,Bekasi,test,0,2,0,0,0.1431
IP:150.231.20.169,IP,6,0,1175.39,0.21324999999999997,60.0,6,Jakarta Utara,train,0,6,0,0,0.1773
IP:150.25.200.56,IP,3,0,1979.8999999999999,0.3012,45.0,3,Banjarmasin,train,0,3,0,0,0.1957
IP:150.83.4.238,IP,6,1,2182.94,0.4534,85.0,6,Padang,train,0,6,1,0,0.3594
IP:151.247.130.190,IP,7,0,2512.55,0.1980142857142857,65.0,7,Bengkulu,train,0,7,0,0,0.1789
IP:152.140.239.181,IP,9,0,1725.79,0.22544444444444445,45.0,9,Ambon,train,0,9,0,0,0.214
IP:152.234.65.155,IP,7,0,925.89,0.4308,60.0,7,Balikpapan,train,0,7,0,0,0.3069
IP:153.178.166.93,IP,2,0,1263.03,0.24725,50.0,2,Jakarta Utara,train,0,2,0,0,0.156
IP:154.138.163.229,IP,4,0,1148.1100000000001,0.311325,50.0,4,Bandung,test,0,4,0,0,0.2112
IP:154.48.233.165,IP,1,0,163.94,0.1087,10.0,1,Bandung,train,0,1,0,0,0.0698
