TransactionID,Split,TransactionAmount,AccountBalance,TransactionDuration,LoginAttempts,AmountToBalanceRatio,HoursSincePreviousTransaction,TransactionAmountZScore,RecipientUniqueSendersTotal,DeviceUniqueAccountsTotal,IPUniqueAccountsTotal,AccountTxCount24h,AccountAmountSum24h,ThreatIntelFlagInt,RuleRiskScore,FraudScore_Probability_Seed,IsFraud,AnomalyLabel_Seed,TransactionAmount_RobustZ,AccountBalance_RobustZ,TransactionDuration_RobustZ,LoginAttempts_RobustZ,AmountToBalanceRatio_RobustZ,HoursSincePreviousTransaction_RobustZ,RecipientUniqueSendersTotal_RobustZ
TX001528,train,64.3,7530.3,67.0,1.0,0.00853883643413941,10238.588333333333,-0.7994195486707748,5,3,9,3.0,1581.69,0,10.0,0.0907,0,0,-0.505707,0.721299,-0.645544,0.0,-0.084111,-0.553978,-1.449829
TX001529,train,111.79,10887.59,49.0,1.0,0.010267653355793155,7526.519722222222,-0.6361120432787477,7,5,3,6.0,1401.78,0,20.0,0.1216,0,0,-0.342399,1.587339,-0.903762,0.0,-0.080724,-1.614983,-0.724915
TX001530,train,927.16,7104.61,153.0,1.0,0.1305011816271407,14271.372222222222,2.1677633130383107,7,2,4,2.0,149.85000000000002,1,40.0,0.3504,0,0,2.461476,0.611489,0.588163,0.0,0.154851,1.023713,-0.724915
TX001531,train,613.7,7307.11,37.0,1.0,0.08398669241327968,14894.615833333333,1.089844369256782,8,8,4,3.0,672.63,0,20.0,0.1889,0,0,1.383557,0.663726,-1.075907,0.0,0.063715,1.267536,-0.362457
TX001532,train,26.07,349.98,19.0,3.0,0.07448997085547746,14367.163055555555,-0.9308839818385406,5,1,3,3.0,1053.6599999999999,0,40.0,0.3427,0,0,-0.637171,-1.130921,-1.334125,3.378445,0.045108,1.061188,-1.449829
TX001533,train,170.45,2284.41,199.0,1.0,0.07461445187159924,16047.207777777778,-0.4343934021691182,8,8,4,4.0,1153.93,0,20.0,0.1995,0,0,-0.14068,-0.63192,1.248052,0.0,0.045352,1.718449,-0.362457
TX001534,train,344.27,1918.36,123.0,1.0,0.17946058091286307,9878.773055555555,0.1633347634919082,10,5,4,2.0,585.96,0,30.0,0.2259,0,0,0.457048,-0.726345,0.1578,0.0,0.250778,-0.694743,0.362457
TX001535,train,872.72,503.01,288.0,1.0,1.7349953281246895,13431.392222222223,1.9805563095945975,7,3,3,5.0,1260.97,0,45.0,0.4252,0,0,2.274269,-1.091446,2.524795,0.0,3.298555,0.695099,-0.724915
TX001536,train,292.95,1216.91,56.0,1.0,0.24073267538273166,15039.800555555556,-0.013143256653782017,13,4,7,7.0,1692.8999999999999,0,20.0,0.151,0,0,0.28057,-0.90729,-0.803344,0.0,0.370829,1.324335,1.449829
TX001537,train,28.44,1071.04,243.0,1.0,0.026553630116522262,10334.423611111111,-0.9227340810640806,9,3,5,1.0,141.49,0,10.0,0.1137,0,0,-0.629021,-0.944918,1.879251,0.0,-0.048814,-0.516485,0.0
TX001538,validation,209.02,187.9,74.0,1.0,1.112400212879191,14679.045277777777,-0.30175978492400374,11,6,5,4.0,824.6700000000001,0,65.0,0.4928,0,1,-0.008047,-1.172731,-0.545126,0.0,2.078697,1.183201,0.724915
TX001539,train,20.05,7145.67,171.0,1.0,0.0028058950385338255,8174.4025,-0.9515854175610085,8,3,6,0.0,0.0,1,40.0,0.3117,0,0,-0.657872,0.622081,0.84638,0.0,-0.095343,-1.361521,-0.362457
TX001540,validation,175.02,1493.88,71.0,1.0,0.11715800465900876,13767.757777777777,-0.41867819265887257,7,4,1,1.0,1353.93,0,10.0,0.1329,0,0,-0.124965,-0.835843,-0.588163,0.0,0.128708,0.826691,-0.724915
TX001541,train,89.5,8658.95,134.0,1.0,0.010336126204678395,10575.781944444445,-0.7127623758790486,10,5,10,2.0,637.96,0,30.0,0.2485,0,0,-0.419049,1.012444,0.315599,0.0,-0.080589,-0.422062,0.362457
TX001542,train,69.96,164.12,31.0,1.0,0.42627345844504017,9230.420277777777,-0.7799560725596173,9,3,5,1.0,314.52,0,10.0,0.116,0,0,-0.486243,-1.178865,-1.16198,0.0,0.734361,-0.948389,0.0
TX001543,train,146.51,7089.9,112.0,1.0,0.0206646073992581,15566.972777777777,-0.5167177163212582,9,2,9,5.0,1529.04,0,10.0,0.1009,0,0,-0.223005,0.607695,0.0,0.0,-0.060353,1.530573,0.0
TX001544,validation,376.78,841.65,88.0,1.0,0.4476682706588249,10742.709722222222,0.2751293939466313,8,7,7,4.0,1141.42,0,20.0,0.1724,0,0,0.568842,-1.004091,-0.34429,0.0,0.77628,-0.356757,-0.362457
TX001545,train,148.54,5677.05,107.0,1.0,0.02616499766604134,7623.776666666667,-0.5097369996241469,7,3,5,9.0,3199.89,0,10.0,0.1291,0,0,-0.216024,0.243239,-0.071727,0.0,-0.049576,-1.576934,-0.724915
TX001546,validation,388.77,1658.49,30.0,1.0,0.2344120253965957,7887.2325,0.31636032655666296,9,6,9,0.0,0.0,0,30.0,0.2491,0,0,0.610073,-0.793381,-1.176325,0.0,0.358445,-1.473866,0.0
TX001547,train,100.38,10171.68,49.0,1.0,0.00986857628238403,8222.300833333333,-0.6753484854038905,10,9,5,1.0,578.49,0,30.0,0.2105,0,0,-0.381635,1.402664,-0.903762,0.0,-0.081505,-1.342782,0.362457
TX001548,train,137.23,13847.99,63.0,1.0,0.009909741413735856,13839.305277777778,-0.5486295640794813,11,3,4,3.0,212.64000000000001,0,20.0,0.1549,0,0,-0.254917,2.350998,-0.702926,0.0,-0.081425,0.854681,0.724915
TX001549,train,870.3,3688.98,229.0,1.0,0.2359188718832848,10406.204166666666,1.972234469985233,9,2,9,0.0,0.0,0,10.0,0.1088,0,0,2.265948,-0.2696,1.678415,0.0,0.361397,-0.488403,0.0
TX001550,train,458.94,5619.95,180.0,1.0,0.08166264824420147,11390.036666666667,0.5576592874612438,9,5,7,0.0,0.0,0,20.0,0.1849,0,0,0.851372,0.228509,0.975489,0.0,0.059161,-0.103512,0.0
TX001551,train,327.35,342.08,175.0,1.0,0.9569398971000936,9733.3725,0.10515066176032067,11,8,2,7.0,2705.66,0,65.0,0.4958,0,1,0.398864,-1.132959,0.903762,0.0,1.774102,-0.751626,0.724915
TX001552,train,757.15,4702.86,38.0,1.0,0.1609977758215214,15759.249444444444,1.583136886596986,11,3,8,4.0,1526.21,0,20.0,0.1569,0,0,1.87685,-0.008061,-1.061562,0.0,0.214604,1.605795,0.724915
TX001553,train,5.64,12703.24,47.0,1.0,0.00044398122053901205,14559.227777777778,-1.0011381897804044,5,2,8,1.0,539.81,0,10.0,0.0805,0,0,-0.707425,2.0557,-0.932453,0.0,-0.099971,1.136327,-1.449829
TX001554,train,47.23,6659.81,160.0,1.0,0.007091793910036471,11005.869722222222,-0.8581194669070752,6,4,5,5.0,496.81000000000006,0,10.0,0.0859,0,0,-0.564406,0.49675,0.688581,0.0,-0.086946,-0.253805,-1.087372
TX001555,train,239.41,7860.65,248.0,1.0,0.030456768842271314,8846.725833333334,-0.19725536106921954,3,4,6,0.0,0.0,1,30.0,0.2206,0,0,0.096458,0.806516,1.950978,0.0,-0.041167,-1.098497,-2.174744
TX001556,train,7.48,4734.110000000001,29.0,1.0,0.0015800224329388206,11751.433611111112,-0.9948108406559291,9,2,5,7.0,959.75,0,20.0,0.1593,0,0,-0.701098,0.0,-1.190671,0.0,-0.097745,0.037872,0.0
TX001557,train,170.97,1265.27,292.0,1.0,0.1351253092225375,13263.055833333334,-0.4326052382861143,11,2,6,0.0,0.0,0,20.0,0.1568,0,0,-0.138892,-0.894815,2.582177,0.0,0.163911,0.629243,0.724915
TX001558,validation,262.43,12841.01,274.0,5.0,0.02043686594746052,12230.681111111111,-0.11809472147931716,5,3,2,0.0,0.0,1,80.0,0.7943,1,1,0.175618,2.091239,2.323959,6.756891,-0.060799,0.225362,-1.449829
TX001559,train,659.15,1241.59,204.0,1.0,0.5308918403015488,15424.066944444445,1.2461367701847168,10,7,5,0.0,0.0,0,30.0,0.2752,0,0,1.53985,-0.900923,1.319779,0.0,0.939341,1.474666,0.362457
TX001560,test,31.53,874.93,283.0,1.0,0.03603716868778074,7670.855277777778,-0.9121082610669999,9,3,4,0.0,0.0,1,40.0,0.3314,0,0,-0.618395,-0.995506,2.453068,0.0,-0.030233,-1.558516,0.0
TX001561,train,111.66,5716.72,140.0,1.0,0.01953217929162177,12373.817777777778,-0.6365590842494987,7,6,3,3.0,1029.76,0,20.0,0.1652,0,0,-0.342846,0.253472,0.401672,0.0,-0.062571,0.281359,-0.724915
TX001562,train,250.01,1541.48,88.0,1.0,0.16218828658172665,8727.731944444444,-0.16080432806952516,8,5,6,3.0,898.73,1,50.0,0.4185,0,0,0.132909,-0.823564,-0.34429,0.0,0.216936,-1.145049,-0.362457
TX001563,train,554.15,14817.22,108.0,1.0,0.03739905326370264,13574.909444444444,0.8850652168858573,9,1,7,0.0,0.0,0,10.0,0.0746,0,0,1.178778,2.601018,-0.057382,0.0,-0.027565,0.751246,0.0
TX001564,train,598.66,2587.11,222.0,1.0,0.23140106141602018,15927.3325,1.038125167717593,8,3,3,3.0,488.64000000000004,0,10.0,0.0663,0,0,1.331838,-0.553836,1.577997,0.0,0.352546,1.671552,-0.362457
TX001565,train,28.38,173.7,98.0,1.0,0.16338514680483593,12855.744444444445,-0.9229404076659656,12,5,7,3.0,823.5500000000001,0,30.0,0.2315,0,0,-0.629227,-1.176394,-0.200836,0.0,0.219281,0.469896,1.087372
TX001566,test,16.8,11847.07,94.0,1.0,0.0014180721477968815,8223.134166666667,-0.9627614418297827,12,3,7,2.0,43.95,0,20.0,0.1591,0,0,-0.669048,1.834844,-0.258218,0.0,-0.098063,-1.342456,1.087372
TX001567,train,896.79,11146.74,168.0,1.0,0.08045311902852313,8727.512777777778,2.0633276647174883,16,7,4,0.0,0.0,0,30.0,0.2259,0,0,2.357041,1.654189,0.803344,0.0,0.056792,-1.145135,2.537201
TX001568,test,159.0,369.79,38.0,1.0,0.4299737688958598,14606.0675,-0.4737673953621843,7,5,5,6.0,1629.31,0,20.0,0.1791,0,0,-0.180054,-1.125811,-1.061562,0.0,0.741611,1.154651,-0.724915
TX001569,test,56.31,6396.08,195.0,1.0,0.00880382984578054,9686.232222222223,-0.826895374488469,7,7,5,1.0,275.98,0,20.0,0.1932,0,0,-0.533182,0.428718,1.190671,0.0,-0.083592,-0.770068,-0.724915
TX001570,train,203.99,4840.31,215.0,1.0,0.042143994909416956,15687.588055555556,-0.31905683171536814,13,4,5,5.0,1575.6,0,20.0,0.1353,0,0,-0.025344,0.027395,1.477579,0.0,-0.018268,1.57776,1.449829
TX001571,train,50.99,1334.6,76.0,1.0,0.03820620410609921,8871.414722222222,-0.8451896665222779,10,5,10,5.0,2112.5699999999997,0,30.0,0.2556,0,0,-0.551477,-0.876931,-0.516435,0.0,-0.025983,-1.088838,0.362457
TX001572,train,101.28,2774.35,75.0,1.0,0.03650584821669941,10525.79388888889,-0.6722535863756146,6,2,2,1.0,177.19,0,10.0,0.0895,0,0,-0.378541,-0.505536,-0.530781,0.0,-0.029315,-0.441618,-1.087372
TX001573,validation,299.92,1368.0,122.0,1.0,0.21923976608187135,9397.460555555555,0.010825016931866186,12,2,6,5.0,1660.71,0,20.0,0.1835,0,0,0.304538,-0.868315,0.143454,0.0,0.328718,-0.88304,1.087372
TX002527,test,77.54,4536.38,73.0,1.0,0.01709292431410067,15398.959722222222,-0.7538901451881376,6,3,20,2.0,678.87,1,40.0,0.3347,0,0,-0.460177,-0.051006,-0.559472,0.0,-0.067351,1.464844,-1.087372
TX001575,train,18.35,1293.39,78.0,1.0,0.014187522711633769,9903.485277777778,-0.9574313379477519,11,4,6,4.0,1078.51,0,20.0,0.1387,0,0,-0.663718,-0.887561,-0.487745,0.0,-0.073043,-0.685075,0.724915
TX001576,validation,732.53,441.54,116.0,1.0,1.659034289079132,12759.30388888889,1.4984742042901484,3,4,3,1.0,8.95,0,35.0,0.2634,0,0,1.792187,-1.107302,0.057382,0.0,3.149723,0.432167,-2.174744
TX001577,train,65.11,8485.14,150.0,1.0,0.007673414934815454,10167.351666666667,-0.7966341395453265,8,2,5,1.0,126.91,0,10.0,0.0957,0,0,-0.502921,0.967608,0.545126,0.0,-0.085806,-0.581846,-0.362457
TX001578,train,67.07,999.62,56.0,1.0,0.06709549628858966,12423.764444444445,-0.7898941372170811,12,7,5,3.0,60.75,1,60.0,0.5207,0,1,-0.496181,-0.963341,-0.803344,0.0,0.03062,0.300899,1.087372
TX001579,train,137.48,14273.42,47.0,1.0,0.009631889203848831,8222.570277777777,-0.5477698699049601,11,3,6,1.0,211.36,0,20.0,0.1196,0,0,-0.254057,2.460741,-0.932453,0.0,-0.081969,-1.342677,0.724915
TX001580,train,398.36,1863.7,56.0,1.0,0.2137468476686162,11895.285555555556,0.34933819509129227,3,4,1,1.0,1664.33,1,30.0,0.2636,0,0,0.643051,-0.740445,-0.803344,0.0,0.317956,0.094149,-2.174744
TX001581,train,469.46,8640.56,149.0,1.0,0.054332126621422686,8677.750555555556,0.5938352183250913,4,2,5,2.0,1258.48,0,0.0,0.0447,0,0,0.887548,1.0077,0.530781,0.0,0.005612,-1.164603,-1.812287
TX001582,train,37.58,259.44,182.0,1.0,0.1448504471168671,13597.826944444445,-0.8913036620435895,11,4,5,8.0,1272.1100000000001,0,20.0,0.1712,0,0,-0.597591,-1.154277,1.00418,0.0,0.182966,0.760211,0.724915
TX001583,train,160.24,5526.97,15.0,1.0,0.028992377378563663,10887.040555555555,-0.46950331225655967,8,4,6,2.0,262.09,0,35.0,0.3088,0,0,-0.17579,0.204525,-1.391507,0.0,-0.044036,-0.300292,-0.362457
TX001584,train,315.39,929.6,93.0,1.0,0.33927495697074006,12663.259722222223,0.0640228924512314,10,4,7,0.0,0.0,0,20.0,0.1574,0,0,0.357736,-0.981403,-0.272563,0.0,0.563904,0.394593,0.362457
TX001585,test,434.17,5335.44,148.0,5.0,0.08137473198086756,16047.494722222222,0.47248078864969384,9,3,5,5.0,1815.96,0,50.0,0.412,0,0,0.766194,0.155118,0.516435,6.756891,0.058597,1.718561,0.0
TX001586,train,165.91,587.12,84.0,1.0,0.2825827769450879,14390.485,-0.45000544837842127,7,7,8,0.0,0.0,0,20.0,0.1345,0,0,-0.156292,-1.069749,-0.401672,0.0,0.452827,1.070312,-0.724915
TX001587,test,211.36,4760.34,194.0,1.0,0.04440018990240193,9999.045555555556,-0.29371304745048626,11,5,2,6.0,1185.53,1,60.0,0.4364,0,1,0.0,0.006766,1.176325,0.0,-0.013847,-0.647691,0.724915
TX001588,test,241.45,1594.04,158.0,1.0,0.15147047752879475,11248.1025,-0.19024025660512744,11,3,9,2.0,374.91999999999996,0,20.0,0.1986,0,0,0.103473,-0.810006,0.65989,0.0,0.195937,-0.159039,0.724915
TX001589,test,23.24,13777.79,129.0,1.0,0.0016867726972177683,13695.487222222222,-0.9406157198941193,7,3,6,1.0,220.82,0,10.0,0.0704,0,0,-0.646903,2.332889,0.243872,0.0,-0.097536,0.798417,-0.724915
TX001590,train,70.88,1794.65,176.0,1.0,0.03949516618839328,8055.796388888889,-0.7767923979973796,9,9,4,0.0,0.0,1,50.0,0.4036,0,0,-0.483079,-0.758257,0.918107,0.0,-0.023458,-1.407921,0.0
TX001591,train,1143.67,7677.76,111.0,1.0,0.1489588109031801,8055.867222222222,2.9122928559405596,5,4,4,2.0,1301.61,1,55.0,0.5403,1,1,3.206006,0.759338,-0.014345,0.0,0.191016,-1.407894,-1.449829
TX001592,test,314.52,7071.32,229.0,1.0,0.0444782586560925,14270.750277777777,0.06103115672389798,8,3,8,0.0,0.0,0,10.0,0.0598,0,0,0.354744,0.602902,1.678415,0.0,-0.013694,1.02347,-0.362457
TX001593,validation,181.81,7525.73,122.0,1.0,0.024158453731398816,12591.984722222222,-0.3953288988788797,9,4,2,4.0,717.67,1,40.0,0.3307,0,0,-0.101616,0.72012,0.143454,0.0,-0.053507,0.366709,0.0
TX001594,test,854.64,2989.25,118.0,1.0,0.2859044910930835,8701.194722222222,1.918383226893232,6,6,6,1.0,98.95,0,20.0,0.1568,0,0,2.212096,-0.4501,0.086073,0.0,0.459335,-1.155431,-1.087372
TX001595,train,261.19,7620.6,52.0,1.0,0.03427420413090833,15878.957222222221,-0.1223588045849418,7,5,4,5.0,1374.64,0,20.0,0.1844,0,0,0.171354,0.744593,-0.860726,0.0,-0.033687,1.652626,-0.724915
TX001596,test,220.68,5549.2,217.0,1.0,0.03976789447127514,9397.727777777778,-0.2616636486243399,3,6,4,0.0,0.0,0,10.0,0.1063,0,0,0.032049,0.210259,1.50627,0.0,-0.022923,-0.882936,-2.174744
TX001597,train,11.86,6782.61,129.0,1.0,0.0017485894073225499,10215.42111111111,-0.9797489987183196,10,5,4,4.0,846.6899999999999,0,30.0,0.263,0,0,-0.686036,0.528427,0.243872,0.0,-0.097415,-0.563041,0.362457
TX001598,validation,122.65,1968.51,41.0,1.0,0.062306008097495064,10671.666666666666,-0.5987669283375514,9,3,1,0.0,0.0,0,10.0,0.101,0,0,-0.305054,-0.713408,-1.018525,0.0,0.021236,-0.38455,0.0
TX001599,train,395.16,5340.73,17.0,1.0,0.07398988527785529,11247.952777777778,0.33833410965742233,8,6,2,6.0,1661.05,0,30.0,0.2944,0,0,0.632047,0.156482,-1.362816,0.0,0.044128,-0.159098,-0.362457
TX001600,train,704.69,3267.84,150.0,1.0,0.21564397277712496,11390.800555555556,1.4027386610154797,9,9,4,3.0,703.13,0,20.0,0.1483,0,0,1.696452,-0.378236,0.545126,0.0,0.321673,-0.103213,0.0
TX001601,train,369.89,6941.47,69.0,1.0,0.053286983880935876,9183.4475,0.25143622249682995,11,5,7,4.0,419.35,0,30.0,0.2536,0,0,0.545149,0.569406,-0.616853,0.0,0.003565,-0.966766,0.724915
TX001602,test,10.92,7567.2,268.0,1.0,0.001443070091975896,9134.32888888889,-0.9829814488145189,9,5,4,3.0,516.16,0,20.0,0.2033,0,0,-0.689268,0.730818,2.237887,0.0,-0.098014,-0.985982,0.0
TX001603,train,199.14,7001.25,36.0,1.0,0.028443492233529724,11030.639722222222,-0.3357348987010775,12,7,5,5.0,1497.82,0,30.0,0.2866,0,0,-0.042022,0.584827,-1.090253,0.0,-0.045111,-0.244114,1.087372
TX001604,train,109.43,1983.65,140.0,1.0,0.05516598190204925,15902.04,-0.6442275562862269,8,8,2,4.0,1943.6699999999998,0,20.0,0.1395,0,0,-0.350515,-0.709503,0.401672,0.0,0.007246,1.661657,-0.362457
TX002528,train,304.15,686.91,40.0,1.0,0.44277998573321103,8200.011944444444,0.02537104236476297,11,1,9,4.0,427.1,0,20.0,0.1672,0,0,0.319084,-1.044007,-1.032871,0.0,0.766703,-1.351502,0.724915
TX001606,test,620.54,213.36,98.0,1.0,2.908417697787776,14103.677777777777,1.113365601871679,6,5,5,1.0,512.76,0,55.0,0.489,0,1,1.407079,-1.166163,-0.200836,0.0,5.597654,0.958108,-1.087372
TX001607,test,757.79,1443.02,117.0,1.0,0.5251417166775235,16119.638333333334,1.58533770368376,6,7,5,2.0,956.49,0,20.0,0.1877,0,0,1.879051,-0.848963,0.071727,0.0,0.928075,1.746785,-1.087372
TX001608,train,122.81,8450.84,12.0,1.0,0.014532283181316887,9039.955,-0.5982167240658579,13,6,4,3.0,1115.87,0,55.0,0.4599,0,1,-0.304504,0.95876,-1.434543,0.0,-0.072368,-1.022902,1.449829
TX001609,validation,96.25,7996.7,171.0,1.0,0.012036214938662198,11176.081944444444,-0.689550633166979,12,4,5,0.0,0.0,0,20.0,0.1696,0,0,-0.395838,0.841611,0.84638,0.0,-0.077258,-0.187215,1.087372
TX001610,validation,1431.33,5567.98,49.0,1.0,0.25706450095007527,15758.3075,3.901491360911511,3,6,4,1.0,30.48,0,25.0,0.2054,0,0,4.195204,0.215103,-0.903762,0.0,0.402828,1.605426,-2.174744
TX001611,validation,142.55,1262.68,97.0,1.0,0.1128947951975164,12903.361111111111,-0.5303352720456723,7,3,5,0.0,0.0,0,10.0,0.1022,0,0,-0.236622,-0.895483,-0.215181,0.0,0.120355,0.488525,-0.724915
TX001612,test,35.94,1697.28,141.0,1.0,0.02117505656108597,13095.775555555556,-0.8969432558284478,12,5,7,1.0,373.99,0,30.0,0.2487,0,0,-0.60323,-0.783374,0.416017,0.0,-0.059353,0.563801,1.087372
TX001613,train,24.86,2591.65,292.0,1.0,0.009592344645303185,15111.307777777778,-0.9350449016432226,11,3,3,4.0,801.76,0,20.0,0.1739,0,0,-0.641332,-0.552665,2.582177,0.0,-0.082047,1.35231,0.724915
TX001614,test,103.08,12002.16,109.0,1.0,0.008588454078265912,8536.015555555556,-0.6660637883190628,5,4,8,4.0,1031.18,0,10.0,0.097,0,0,-0.372351,1.874851,-0.043036,0.0,-0.084014,-1.220052,-1.449829
TX001615,test,116.27,8726.92,94.0,1.0,0.013323142643681849,8198.123055555556,-0.6207063236713298,11,2,5,6.0,2702.2699999999995,0,20.0,0.158,0,0,-0.326993,1.029977,-0.258218,0.0,-0.074737,-1.352241,0.724915
TX001616,train,363.84,5415.64,118.0,3.0,0.06718319533794712,9158.465833333334,0.23063162347341945,11,5,3,3.0,1188.89,0,50.0,0.4283,0,0,0.524345,0.175806,0.086073,3.378445,0.030792,-0.976539,0.724915
TX001617,validation,34.74,3736.57,72.0,1.0,0.009297296718648386,13336.1425,-0.901069787866149,8,8,5,6.0,2186.52,0,20.0,0.2479,0,0,-0.607357,-0.257323,-0.573817,0.0,-0.082625,0.657836,-0.362457
TX001618,validation,64.01,1225.69,240.0,1.0,0.05222364545684472,8893.966388888888,-0.8004167939132193,10,5,6,6.0,2267.3,1,60.0,0.4506,0,1,-0.506704,-0.905025,1.836215,0.0,0.001481,-1.080015,0.362457
TX002529,train,108.75,14829.85,23.0,4.0,0.0073331827361706285,9208.016111111112,-0.6465659244409243,8,3,5,6.0,1781.02,0,50.0,0.4231,0,0,-0.352853,2.604276,-1.276743,5.067668,-0.086473,-0.957154,-0.362457
TX001620,train,50.9,1277.7,150.0,1.0,0.03983720748219457,13431.867222222223,-0.8454991564251054,11,4,7,0.0,0.0,0,20.0,0.156,0,0,-0.551786,-0.891608,0.545126,0.0,-0.022788,0.695285,0.724915
TX001621,train,206.84,454.66,154.0,1.0,0.45493335679408786,10021.384166666667,-0.3092563181258277,7,8,6,0.0,0.0,1,50.0,0.4294,0,0,-0.015543,-1.103918,0.602508,0.0,0.790515,-0.638951,-0.724915
TX001622,train,37.4,1519.51,84.0,1.0,0.024613197675566464,10021.405833333334,-0.8919226418492446,8,3,5,8.0,2562.5,1,40.0,0.3362,0,0,-0.59821,-0.829232,-0.401672,0.0,-0.052616,-0.638943,-0.362457
TX001623,test,154.21,8045.77,75.0,1.0,0.019166593129060362,16120.151944444444,-0.49023913574600847,8,27,4,7.0,1342.1399999999999,1,50.0,0.434,0,0,-0.196526,0.854269,-0.530781,0.0,-0.063288,1.746986,-0.362457
TX001624,train,199.37,1331.3,79.0,1.0,0.14975587771351312,11846.489722222223,-0.334943980060518,11,7,4,4.0,1510.1200000000001,0,30.0,0.2844,0,0,-0.041231,-0.877782,-0.473399,0.0,0.192577,0.07506,0.724915
TX001625,train,410.49,1843.57,112.0,1.0,0.22266038175930397,11223.389444444445,0.39105055643905573,9,3,6,3.0,414.18,0,10.0,0.0998,0,0,0.684764,-0.745638,0.0,0.0,0.33542,-0.168707,0.0
TX001626,test,1360.01,6601.5,218.0,1.0,0.20601529955313186,9735.343055555555,3.656237806804134,9,7,5,5.0,1191.04,0,35.0,0.3233,0,0,3.949951,0.481708,1.520615,0.0,0.302807,-0.750855,0.0
TX001627,validation,18.23,8422.2,28.0,1.0,0.0021645175844791148,14222.665833333333,-0.9578439911515221,4,5,7,8.0,3224.74,0,20.0,0.1164,0,0,-0.664131,0.951372,-1.205016,0.0,-0.0966,1.004658,-1.812287
TX001628,train,398.7,7987.74,276.0,1.0,0.04991399319457068,10408.114722222223,0.3505073791686409,6,3,5,1.0,780.59,0,10.0,0.1348,0,0,0.64422,0.8393,2.35265,0.0,-0.003044,-0.487656,-1.087372
TX001629,train,122.14,327.68,112.0,1.0,0.37274169921875,14943.793333333333,-0.6005207044535745,12,4,5,0.0,0.0,0,20.0,0.1844,0,0,-0.306808,-1.136674,0.0,0.0,0.629476,1.286775,1.087372
TX001630,train,378.2,7372.81,167.0,1.0,0.051296588410660246,15950.972777777777,0.28001245685791115,12,3,3,2.0,470.81,0,20.0,0.2019,0,0,0.573726,0.680674,0.788999,0.0,-0.000335,1.6808,1.087372
TX001631,validation,124.74,2987.97,33.0,1.0,0.04174740710248095,8223.5825,-0.5915798850385551,8,4,4,3.0,884.81,0,10.0,0.0645,0,0,-0.297867,-0.450431,-1.133289,0.0,-0.019045,-1.342281,-0.362457
TX001632,train,17.1,1619.54,101.0,1.0,0.0105585536633859,7551.249722222222,-0.9617298088203574,7,2,3,4.0,1042.71,0,10.0,0.0742,0,0,-0.668017,-0.803428,-0.1578,0.0,-0.080154,-1.605308,-0.724915
TX001633,train,287.05,1204.65,212.0,1.0,0.23828497903955506,13672.16888888889,-0.03343203917247976,7,5,3,1.0,85.03,0,20.0,0.1786,0,0,0.260281,-0.910452,1.434543,0.0,0.366033,0.789295,-0.724915
TX001634,test,874.72,4630.58,173.0,1.0,0.18890074245558872,14679.780555555555,1.9874338629907662,8,6,5,1.0,438.04,0,20.0,0.1746,0,0,2.281147,-0.026706,0.875071,0.0,0.269274,1.183489,-0.362457
TX001635,train,1762.28,1380.34,150.0,1.0,1.276699943492183,9472.085555555555,5.039554509142536,7,6,4,7.0,2313.4700000000003,0,70.0,0.7021,1,1,5.333268,-0.865132,0.545126,0.0,2.400611,-0.853846,-0.724915
TX001636,test,40.12,14304.38,269.0,1.0,0.002804735332814145,13551.124722222223,-0.882569169230455,13,9,5,7.0,1462.53,0,30.0,0.2821,0,0,-0.588856,2.468727,2.252232,0.0,-0.095346,0.741941,1.449829
TX001637,train,125.0,3215.76,177.0,1.0,0.03887106002935542,12423.861388888889,-0.5906858030970531,5,5,6,5.0,1075.59,0,20.0,0.1309,0,0,-0.296973,-0.39167,0.932453,0.0,-0.024681,0.300937,-1.449829
TX001638,train,348.44,1022.94,147.0,1.0,0.3406260386728449,8726.189166666667,0.1776744623229201,9,5,5,4.0,189.85000000000002,1,50.0,0.4393,0,0,0.471388,-0.957326,0.50209,0.0,0.566551,-1.145653,0.0
TX001639,validation,128.4,2610.64,31.0,1.0,0.04918334201575093,14270.904722222222,-0.5789939623235663,6,4,4,7.0,852.17,0,10.0,0.0952,0,0,-0.285281,-0.547766,-1.16198,0.0,-0.004476,1.02353,-1.087372
TX001640,train,320.93,9451.66,178.0,1.0,0.0339548819995641,12016.08111111111,0.08307371535861892,5,5,5,3.0,905.98,1,50.0,0.4099,0,0,0.376787,1.216929,0.946798,0.0,-0.034313,0.141407,-1.449829
TX001641,validation,1.41,1244.17,278.0,1.0,0.0011332856442447575,12375.158611111112,-1.0156842152133012,9,4,6,6.0,1037.8000000000002,0,10.0,0.0582,0,0,-0.721971,-0.900258,2.381341,0.0,-0.098621,0.281883,0.0
TX001642,test,50.52,12815.24,293.0,1.0,0.003942181340341656,13864.059722222222,-0.8468058915703776,8,4,6,1.0,659.15,1,40.0,0.3476,0,0,-0.553093,2.084591,2.596523,0.0,-0.093117,0.864366,-0.362457
TX001643,train,383.95,9933.56,143.0,1.0,0.03865180257631705,9854.177777777777,0.2997854228718963,9,7,6,3.0,402.06,0,20.0,0.1146,0,0,0.593498,1.341239,0.444708,0.0,-0.02511,-0.704365,0.0
