TransactionID,AccountID,RecipientAccountID,DeviceID,MerchantID,Split,CustomerAge,TransactionAmount,AccountBalance,TransactionDuration,LoginAttempts,AmountToBalanceRatio,LogTransactionAmount,BalanceAfterTransaction,HoursSincePreviousTransaction,TransactionHour,TransactionDayOfWeek,IsWeekend,IsNightTransaction,IsHighBalanceCashout,IsFastTransaction,IsManyLoginAttempts,ThreatIntelFlagInt,TransactionAmountZScore,RecipientUniqueSendersTotal,RecipientTransactionCountTotal,DeviceUniqueAccountsTotal,IPUniqueAccountsTotal,MerchantTransactionCountTotal,AccountTxCount24h,AccountAmountSum24h,AccountTxCount7d,RecipientUniqueSenders7d,RecipientTxCount7d,DeviceUniqueAccounts7d,IPUniqueAccounts7d,RuleRiskScore,IsFraud,FraudType,AnalystStatus,FraudScore_Probability_Seed,TransactionType_Credit,TransactionType_Debit,Channel_ATM,Channel_Branch,Channel_Online,CustomerOccupation_Doctor,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,Location_Ambon,Location_Balikpapan,Location_Banda Aceh,Location_Bandar Lampung,Location_Bandung,Location_Banjarmasin,Location_Batam,Location_Bekasi,Location_Bengkulu,Location_Bogor,Location_Denpasar,Location_Depok,Location_Jakarta Barat,Location_Jakarta Pusat,Location_Jakarta Selatan,Location_Jakarta Timur,Location_Jakarta Utara,Location_Jambi,Location_Jayapura,Location_Kendari,Location_Kupang,Location_Makassar,Location_Malang,Location_Manado,Location_Mataram,Location_Medan,Location_Padang,Location_Palangka Raya,Location_Palembang,Location_Palu,Location_Pekanbaru,Location_Pontianak,Location_Samarinda,Location_Semarang,Location_Solo,Location_Sorong,Location_Surabaya,Location_Surakarta,Location_Tangerang,Location_Tangerang Selatan,Location_Yogyakarta,Province_Aceh,Province_Bali,Province_Banten,Province_Bengkulu,Province_DI Yogyakarta,Province_DKI Jakarta,Province_Jambi,Province_Jawa Barat,Province_Jawa Tengah,Province_Jawa Timur,Province_Kalimantan Barat,Province_Kalimantan Selatan,Province_Kalimantan Tengah,Province_Kalimantan Timur,Province_Kepulauan Riau,Province_Lampung,Province_Maluku,Province_Nusa Tenggara Barat,Province_Nusa Tenggara Timur,Province_Papua,Province_Papua Barat Daya,Province_Riau,Province_Sulawesi Selatan,Province_Sulawesi Tengah,Province_Sulawesi Tenggara,Province_Sulawesi Utara,Province_Sumatera Barat,Province_Sumatera Selatan,Province_Sumatera Utara,FraudClassTarget
TX001601,AC00492,REC-0159,D000042,M083,train,69.0,369.89,6941.47,69.0,1.0,0.053286983880935876,5.915905522686946,6571.58,9183.4475,8,0,0,0,0,0,0,0,0.25143622249682995,11,11,5,7,22,4.0,419.35,4.0,5.0,5.0,4.0,5.0,30.0,0,None,Cleared,0.2536,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX001602,AC00095,REC-0264,D000383,M090,test,67.0,10.92,7567.2,268.0,1.0,0.001443070091975896,2.4782176616372036,7556.28,9134.32888888889,8,0,0,0,0,0,0,0,-0.9829814488145189,9,9,5,4,24,3.0,516.16,3.0,5.0,5.0,1.0,0.0,20.0,0,None,Cleared,0.2033,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX001603,AC00058,REC-0204,D000073,M005,train,31.0,199.14,7001.25,36.0,1.0,0.028443492233529724,5.29901712166231,6802.11,11030.639722222222,8,0,0,0,0,0,0,0,-0.3357348987010775,12,12,7,5,31,5.0,1497.82,5.0,7.0,7.0,5.0,3.0,30.0,0,None,Cleared,0.2866,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX001604,AC00405,REC-0279,D000670,M054,train,70.0,109.43,1983.65,140.0,1.0,0.05516598190204925,4.7043818360590395,1874.22,15902.04,8,0,0,0,0,0,0,0,-0.6442275562862269,8,8,8,2,26,4.0,1943.6699999999998,4.0,2.0,2.0,3.0,1.0,20.0,0,None,Auto-Approved,0.1395,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Legitimate
TX002528,AC00258,REC-0243,D000012,M010,train,20.0,304.15,686.91,40.0,1.0,0.44277998573321103,5.7208034589905035,382.76,8200.011944444444,8,0,0,0,0,0,0,0,0.02537104236476297,11,11,1,9,19,4.0,427.1,4.0,6.0,6.0,0.0,6.0,20.0,0,None,Cleared,0.1672,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX001606,AC00257,REC-0130,D000078,M009,test,28.0,620.54,213.36,98.0,1.0,2.908417697787776,6.4322002692980655,-407.17999999999995,14103.677777777777,8,0,0,0,1,0,0,0,1.113365601871679,6,6,5,5,29,1.0,512.76,1.0,2.0,2.0,0.0,0.0,55.0,0,None,Auto-Approved,0.489,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX001607,AC00317,REC-0019,D000032,M034,test,22.0,757.79,1443.02,117.0,1.0,0.5251417166775235,6.631725059270804,685.23,16119.638333333334,8,0,0,0,0,0,0,0,1.58533770368376,6,6,7,5,22,2.0,956.49,2.0,2.0,2.0,1.0,0.0,20.0,0,None,Auto-Approved,0.1877,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Legitimate
TX001608,AC00409,REC-0098,D000419,M010,train,52.0,122.81,8450.84,12.0,1.0,0.014532283181316887,4.8187481324326,8328.03,9039.955,8,0,0,0,0,1,0,0,-0.5982167240658579,13,13,6,4,19,3.0,1115.87,3.0,9.0,9.0,3.0,1.0,55.0,0,None,Auto-Approved,0.4599,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Legitimate
TX001609,AC00337,REC-0147,D000359,M040,validation,61.0,96.25,7996.7,171.0,1.0,0.012036214938662198,4.577284982498556,7900.45,11176.081944444444,8,0,0,0,0,0,0,0,-0.689550633166979,12,12,4,5,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,None,Auto-Approved,0.1696,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX001610,AC00273,REC-0183,D000434,M075,validation,30.0,1431.33,5567.98,49.0,1.0,0.25706450095007527,7.267057767899151,4136.65,15758.3075,8,0,0,0,0,0,0,0,3.901491360911511,3,3,6,4,19,1.0,30.48,1.0,0.0,0.0,1.0,1.0,25.0,0,None,Auto-Approved,0.2054,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Legitimate
TX001611,AC00056,REC-0025,D000091,M071,validation,67.0,142.55,1262.68,97.0,1.0,0.1128947951975164,4.966683406567073,1120.13,12903.361111111111,8,0,0,0,0,0,0,0,-0.5303352720456723,7,7,3,5,27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0,None,Auto-Approved,0.1022,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX001612,AC00259,REC-0170,D000187,M050,test,23.0,35.94,1697.28,141.0,1.0,0.02117505656108597,3.609294974771094,1661.34,13095.775555555556,8,0,0,0,0,0,0,0,-0.8969432558284478,12,12,5,7,24,1.0,373.99,1.0,4.0,4.0,2.0,4.0,30.0,0,None,Auto-Approved,0.2487,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX001613,AC00102,REC-0140,D000340,M007,train,58.0,24.86,2591.65,292.0,1.0,0.009592344645303185,3.2526973733437115,2566.79,15111.307777777778,8,0,0,0,0,0,0,0,-0.9350449016432226,11,12,3,3,29,4.0,801.76,4.0,10.0,11.0,2.0,2.0,20.0,0,None,Auto-Approved,0.1739,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX001614,AC00165,REC-0064,D000687,M009,test,60.0,103.08,12002.16,109.0,1.0,0.008588454078265912,4.64515983420425,11899.08,8536.015555555556,8,0,0,0,0,0,0,0,-0.6660637883190628,5,6,4,8,29,4.0,1031.18,4.0,4.0,4.0,3.0,4.0,10.0,0,None,Auto-Approved,0.097,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX001615,AC00455,REC-0189,D000351,M011,test,57.0,116.27,8726.92,94.0,1.0,0.013323142643681849,4.764478968472973,8610.65,8198.123055555556,8,0,0,0,0,0,0,0,-0.6207063236713298,11,11,2,5,26,6.0,2702.2699999999995,6.0,9.0,9.0,2.0,4.0,20.0,0,None,Auto-Approved,0.158,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX001616,AC00030,REC-0224,D000069,M048,train,73.0,363.84,5415.64,118.0,3.0,0.06718319533794712,5.899458901311958,5051.8,9158.465833333334,8,0,0,0,0,0,1,0,0.23063162347341945,11,11,5,3,26,3.0,1188.89,3.0,7.0,7.0,0.0,0.0,50.0,0,None,Cleared,0.4283,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Legitimate
TX001617,AC00114,REC-0205,D000142,M075,validation,45.0,34.74,3736.57,72.0,1.0,0.009297296718648386,3.576270509731282,3701.8300000000004,13336.1425,8,0,0,0,0,0,0,0,-0.901069787866149,8,8,8,5,19,6.0,2186.52,6.0,7.0,7.0,7.0,3.0,20.0,0,None,Auto-Approved,0.2479,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX001618,AC00331,REC-0226,D000051,M061,validation,19.0,64.01,1225.69,240.0,1.0,0.05222364545684472,4.174541104216377,1161.68,8893.966388888888,8,0,0,0,0,0,0,1,-0.8004167939132193,10,10,5,6,24,6.0,2267.3,6.0,9.0,9.0,4.0,5.0,60.0,0,None,Auto-Approved,0.4506,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX002529,AC00305,REC-0198,D000081,M097,train,50.0,108.75,14829.85,23.0,4.0,0.0073331827361706285,4.698205051955281,14721.1,9208.016111111112,8,0,0,0,0,0,1,0,-0.6465659244409243,8,8,3,5,26,6.0,1781.02,6.0,4.0,4.0,1.0,3.0,50.0,0,None,Auto-Approved,0.4231,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX001620,AC00015,REC-0174,D000549,M089,train,28.0,50.9,1277.7,150.0,1.0,0.03983720748219457,3.949318790171843,1226.8,13431.867222222223,8,0,0,0,0,0,0,0,-0.8454991564251054,11,11,4,7,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,None,Auto-Approved,0.156,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX001621,AC00270,REC-0096,D000129,M010,train,20.0,206.84,454.66,154.0,1.0,0.45493335679408786,5.3367685529222895,247.82000000000002,10021.384166666667,8,0,0,0,0,0,0,1,-0.3092563181258277,7,7,8,6,19,0.0,0.0,0.0,4.0,4.0,5.0,3.0,50.0,0,None,Auto-Approved,0.4294,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX001622,AC00063,REC-0255,D000348,M012,train,20.0,37.4,1519.51,84.0,1.0,0.024613197675566464,3.648057459593681,1482.11,10021.405833333334,8,0,0,0,0,0,0,1,-0.8919226418492446,8,8,3,5,21,8.0,2562.5,8.0,7.0,7.0,2.0,4.0,40.0,0,None,Auto-Approved,0.3362,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX001623,AC00087,REC-0255,D_UNKNOWN,M083,test,46.0,154.21,8045.77,75.0,1.0,0.019166593129060362,5.044779038663093,7891.56,16120.151944444444,8,0,0,0,0,0,0,1,-0.49023913574600847,8,8,27,4,22,7.0,1342.1399999999999,7.0,6.0,6.0,15.0,3.0,50.0,0,None,Auto-Approved,0.434,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Legitimate
TX001624,AC00130,REC-0189,D000413,M083,train,24.0,199.37,1331.3,79.0,1.0,0.14975587771351312,5.300165657405654,1131.9299999999998,11846.489722222223,8,0,0,0,0,0,0,0,-0.334943980060518,11,11,7,4,22,4.0,1510.1200000000001,4.0,2.0,2.0,2.0,1.0,30.0,0,None,Auto-Approved,0.2844,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX001625,AC00324,REC-0266,D000364,M071,train,25.0,410.49,1843.57,112.0,1.0,0.22266038175930397,6.019784718485269,1433.08,11223.389444444445,8,0,0,0,0,0,0,0,0.39105055643905573,9,9,3,6,27,3.0,414.18,3.0,5.0,5.0,1.0,3.0,10.0,0,None,Auto-Approved,0.0998,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX001626,AC00220,REC-0137,D000582,M096,test,67.0,1360.01,6601.5,218.0,1.0,0.20601529955313186,7.215982350163047,5241.49,9735.343055555555,8,0,0,0,0,0,0,0,3.656237806804134,9,11,7,5,28,5.0,1191.04,5.0,7.0,9.0,6.0,3.0,35.0,0,None,Auto-Approved,0.3233,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX001627,AC00257,REC-0043,D000187,M064,validation,56.0,18.23,8422.2,28.0,1.0,0.0021645175844791148,2.9564715596006885,8403.970000000001,14222.665833333333,8,0,0,0,0,0,0,0,-0.9578439911515221,4,4,5,7,29,8.0,3224.74,8.0,2.0,2.0,4.0,5.0,20.0,0,None,Auto-Approved,0.1164,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Legitimate
TX001628,AC00141,REC-0218,D000426,M006,train,47.0,398.7,7987.74,276.0,1.0,0.04991399319457068,5.990714265717278,7589.04,10408.114722222223,8,0,0,0,0,0,0,0,0.3505073791686409,6,6,3,5,17,1.0,780.59,1.0,2.0,2.0,0.0,1.0,10.0,0,None,Cleared,0.1348,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX001629,AC00422,REC-0041,D000381,M071,train,22.0,122.14,327.68,112.0,1.0,0.37274169921875,4.813321919483064,205.54000000000002,14943.793333333333,8,0,0,0,0,0,0,0,-0.6005207044535745,12,12,4,5,27,0.0,0.0,0.0,2.0,2.0,0.0,2.0,20.0,0,None,Auto-Approved,0.1844,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX001630,AC00334,REC-0221,D000588,M008,train,40.0,378.2,7372.81,167.0,1.0,0.051296588410660246,5.938063770380866,6994.610000000001,15950.972777777777,8,0,0,0,0,0,0,0,0.28001245685791115,12,12,3,3,21,2.0,470.81,2.0,10.0,10.0,1.0,2.0,20.0,0,None,Auto-Approved,0.2019,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX001631,AC00175,REC-0093,D000302,M038,validation,49.0,124.74,2987.97,33.0,1.0,0.04174740710248095,4.834216282954915,2863.23,8223.5825,8,0,0,0,0,0,0,0,-0.5915798850385551,8,8,4,4,31,3.0,884.81,3.0,2.0,2.0,1.0,2.0,10.0,0,None,Cleared,0.0645,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX001632,AC00380,REC-0280,D000415,M019,train,53.0,17.1,1619.54,101.0,1.0,0.0105585536633859,2.89591193827178,1602.44,7551.249722222222,8,0,0,0,0,0,0,0,-0.9617298088203574,7,8,2,3,29,4.0,1042.71,4.0,7.0,7.0,1.0,1.0,10.0,0,None,Auto-Approved,0.0742,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX001633,AC00118,REC-0151,D000356,M058,train,22.0,287.05,1204.65,212.0,1.0,0.23828497903955506,5.663134076178392,917.6000000000001,13672.16888888889,8,0,0,0,0,0,0,0,-0.03343203917247976,7,7,5,3,27,1.0,85.03,1.0,5.0,5.0,2.0,1.0,20.0,0,None,Auto-Approved,0.1786,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX001634,AC00196,REC-0165,D000101,M085,test,28.0,874.72,4630.58,173.0,1.0,0.18890074245558872,6.775046405139135,3755.8599999999997,14679.780555555555,8,0,0,0,0,0,0,0,1.9874338629907662,8,8,6,5,25,1.0,438.04,1.0,3.0,3.0,2.0,2.0,20.0,0,None,Auto-Approved,0.1746,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX001635,AC00358,REC-RING006,D000008,M066,train,24.0,1762.28,1380.34,150.0,1.0,1.276699943492183,7.474930989980131,-381.94000000000005,9472.085555555555,8,0,0,0,1,0,0,0,5.039554509142536,7,7,6,4,34,7.0,2313.4700000000003,7.0,4.0,4.0,2.0,3.0,70.0,1,Identity Theft,Closed-Confirmed Fraud,0.7021,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Identity Theft
TX001636,AC00465,REC-0152,D000203,M016,test,36.0,40.12,14304.38,269.0,1.0,0.002804735332814145,3.7164946211469094,14264.259999999998,13551.124722222223,8,0,0,0,0,0,0,0,-0.882569169230455,13,13,9,5,22,7.0,1462.53,7.0,11.0,11.0,5.0,4.0,30.0,0,None,Auto-Approved,0.2821,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX001637,AC00126,REC-0157,D000617,M046,train,49.0,125.0,3215.76,177.0,1.0,0.03887106002935542,4.836281906951478,3090.76,12423.861388888889,8,0,0,0,0,0,0,0,-0.5906858030970531,5,5,5,6,27,5.0,1075.59,5.0,3.0,3.0,4.0,3.0,20.0,0,None,Auto-Approved,0.1309,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX001638,AC00041,REC-0229,D000668,M034,train,24.0,348.44,1022.94,147.0,1.0,0.3406260386728449,5.856331873116486,674.5,8726.189166666667,8,0,0,0,0,0,0,1,0.1776744623229201,9,9,5,5,22,4.0,189.85000000000002,4.0,4.0,4.0,4.0,2.0,50.0,0,None,Cleared,0.4393,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Legitimate
TX001639,AC00403,REC-0219,D000514,M065,validation,69.0,128.4,2610.64,31.0,1.0,0.04918334201575093,4.8629083820668,2482.24,14270.904722222222,8,0,0,0,0,0,0,0,-0.5789939623235663,6,6,4,4,33,7.0,852.17,7.0,5.0,5.0,3.0,3.0,10.0,0,None,Auto-Approved,0.0952,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
